id,name,code,country_id/id
google_state_IS-04,Austur-Bardastrandarsysla,IS-04,base.is
google_state_IS-05,Austur-Hunavatnssysla,IS-05,base.is
google_state_IS-06,Austur-Skaftafellssysla,IS-06,base.is
google_state_IS-07,Borgarfjardarsysla,IS-07,base.is
google_state_IS-08,Dalasysla,IS-08,base.is
google_state_IS-09,Eyjafjardarsysla,IS-09,base.is
google_state_IS-10,Gullbringusysla,IS-10,base.is
google_state_IS-11,Hafnarfjordur,IS-11,base.is
google_state_IS-12,Husavik,IS-12,base.is
google_state_IS-13,Isafjordur,IS-13,base.is
google_state_IS-14,Keflavik,IS-14,base.is
google_state_IS-15,Kjosarsysla,IS-15,base.is
google_state_IS-16,Kopavogur,IS-16,base.is
google_state_IS-17,Myrasysla,IS-17,base.is
google_state_IS-18,Neskaupstadur,IS-18,base.is
google_state_IS-19,Nordur-Isafjardarsysla,IS-19,base.is
google_state_IS-20,Nordur-Mulasysla,IS-20,base.is
google_state_IS-21,Nordur-Tingeyjarsysla,IS-21,base.is
google_state_IS-22,Olafsfjordur,IS-22,base.is
google_state_IS-23,Rangarvallasysla,IS-23,base.is
google_state_IS-24,Reykjavik,IS-24,base.is
google_state_IS-25,Saudarkrokur,IS-25,base.is
google_state_IS-26,Seydisfjordur,IS-26,base.is
google_state_IS-27,Siglufjordur,IS-27,base.is
google_state_IS-28,Skagafjardarsysla,IS-28,base.is
google_state_IS-29,Snafellsnes- og Hnappadalssysla,IS-29,base.is
google_state_IS-30,Strandasysla,IS-30,base.is
google_state_IS-31,Sudur-Mulasysla,IS-31,base.is
google_state_IS-32,Sudur-Tingeyjarsysla,IS-32,base.is
google_state_IS-33,Vestmannaeyjar,IS-33,base.is
google_state_IS-34,Vestur-Bardastrandarsysla,IS-34,base.is
google_state_IS-35,Vestur-Hunavatnssysla,IS-35,base.is
google_state_IS-36,Vestur-Isafjardarsysla,IS-36,base.is
google_state_IS-37,Vestur-Skaftafellssysla,IS-37,base.is
google_state_IT-01,Abruzzi,IT-01,base.it
google_state_IT-02,Basilicata,IT-02,base.it
google_state_IT-03,Calabria,IT-03,base.it
google_state_IT-04,Campania,IT-04,base.it
google_state_IT-05,Emilia-Romagna,IT-05,base.it
google_state_IT-06,Friuli-Venezia Giulia,IT-06,base.it
google_state_IT-07,Lazio,IT-07,base.it
google_state_IT-08,Liguria,IT-08,base.it
google_state_IT-09,Lombardia,IT-09,base.it
google_state_IT-10,Marche,IT-10,base.it
google_state_IT-11,Molise,IT-11,base.it
google_state_IT-12,Piemonte,IT-12,base.it
google_state_IT-13,Puglia,IT-13,base.it
google_state_IT-14,Sardegna,IT-14,base.it
google_state_IT-15,Sicilia,IT-15,base.it
google_state_IT-16,Toscana,IT-16,base.it
google_state_IT-17,Trentino-Alto Adige,IT-17,base.it
google_state_IT-18,Umbria,IT-18,base.it
google_state_IT-19,Valle d Aosta,IT-19,base.it
google_state_IT-20,Veneto,IT-20,base.it
google_state_JM-01,Clarendon,JM-01,base.jm
google_state_JM-02,Hanover,JM-02,base.jm
google_state_JM-04,Manchester,JM-04,base.jm
google_state_JM-07,Portland,JM-07,base.jm
google_state_JM-08,Saint Andrew,JM-08,base.jm
google_state_JM-09,Saint Ann,JM-09,base.jm
google_state_JM-10,Saint Catherine,JM-10,base.jm
google_state_JM-11,Saint Elizabeth,JM-11,base.jm
google_state_JM-12,Saint James,JM-12,base.jm
google_state_JM-13,Saint Mary,JM-13,base.jm
google_state_JM-14,Saint Thomas,JM-14,base.jm
google_state_JM-15,Trelawny,JM-15,base.jm
google_state_JM-16,Westmoreland,JM-16,base.jm
google_state_JM-17,Kingston,JM-17,base.jm
google_state_JO-02,Al Balqa,JO-02,base.jo
google_state_JO-07,Ma,JO-07,base.jo
google_state_JO-09,Al Karak,JO-09,base.jo
google_state_JO-10,Al Mafraq,JO-10,base.jo
google_state_JO-12,At Tafilah,JO-12,base.jo
google_state_JO-13,Az Zarqa,JO-13,base.jo
google_state_JO-14,Irbid,JO-14,base.jo
google_state_JO-16,Amman,JO-16,base.jo
google_state_JP-01,Aichi,JP-01,base.jp
google_state_JP-02,Akita,JP-02,base.jp
google_state_JP-03,Aomori,JP-03,base.jp
google_state_JP-04,Chiba,JP-04,base.jp
google_state_JP-05,Ehime,JP-05,base.jp
google_state_JP-06,Fukui,JP-06,base.jp
google_state_JP-07,Fukuoka,JP-07,base.jp
google_state_JP-08,Fukushima,JP-08,base.jp
google_state_JP-09,Gifu,JP-09,base.jp
google_state_JP-10,Gumma,JP-10,base.jp
google_state_JP-11,Hiroshima,JP-11,base.jp
google_state_JP-12,Hokkaido,JP-12,base.jp
google_state_JP-13,Hyogo,JP-13,base.jp
google_state_JP-14,Ibaraki,JP-14,base.jp
google_state_JP-15,Ishikawa,JP-15,base.jp
google_state_JP-16,Iwate,JP-16,base.jp
google_state_JP-17,Kagawa,JP-17,base.jp
google_state_JP-18,Kagoshima,JP-18,base.jp
google_state_JP-19,Kanagawa,JP-19,base.jp
google_state_JP-20,Kochi,JP-20,base.jp
google_state_JP-21,Kumamoto,JP-21,base.jp
google_state_JP-22,Kyoto,JP-22,base.jp
google_state_JP-23,Mie,JP-23,base.jp
google_state_JP-24,Miyagi,JP-24,base.jp
google_state_JP-25,Miyazaki,JP-25,base.jp
google_state_JP-26,Nagano,JP-26,base.jp
google_state_JP-27,Nagasaki,JP-27,base.jp
google_state_JP-28,Nara,JP-28,base.jp
google_state_JP-29,Niigata,JP-29,base.jp
google_state_JP-30,Oita,JP-30,base.jp
google_state_JP-31,Okayama,JP-31,base.jp
google_state_JP-32,Osaka,JP-32,base.jp
google_state_JP-33,Saga,JP-33,base.jp
google_state_JP-34,Saitama,JP-34,base.jp
google_state_JP-35,Shiga,JP-35,base.jp
google_state_JP-36,Shimane,JP-36,base.jp
google_state_JP-37,Shizuoka,JP-37,base.jp
google_state_JP-38,Tochigi,JP-38,base.jp
google_state_JP-39,Tokushima,JP-39,base.jp
google_state_JP-40,Tokyo,JP-40,base.jp
google_state_JP-41,Tottori,JP-41,base.jp
google_state_JP-42,Toyama,JP-42,base.jp
google_state_JP-43,Wakayama,JP-43,base.jp
google_state_JP-44,Yamagata,JP-44,base.jp
google_state_JP-45,Yamaguchi,JP-45,base.jp
google_state_JP-46,Yamanashi,JP-46,base.jp
google_state_JP-47,Okinawa,JP-47,base.jp
google_state_KE-01,Central,KE-01,base.ke
google_state_KE-02,Coast,KE-02,base.ke
google_state_KE-03,Eastern,KE-03,base.ke
google_state_KE-05,Nairobi Area,KE-05,base.ke
google_state_KE-06,North-Eastern,KE-06,base.ke
google_state_KE-07,Nyanza,KE-07,base.ke
google_state_KE-08,Rift Valley,KE-08,base.ke
google_state_KE-09,Western,KE-09,base.ke
google_state_KG-01,Bishkek,KG-01,base.kg
google_state_KG-02,Chuy,KG-02,base.kg
google_state_KG-03,Jalal-Abad,KG-03,base.kg
google_state_KG-04,Naryn,KG-04,base.kg
google_state_KG-06,Talas,KG-06,base.kg
google_state_KG-07,Ysyk-Kol,KG-07,base.kg
google_state_KG-08,Osh,KG-08,base.kg
google_state_KG-09,Batken,KG-09,base.kg
google_state_KH-02,Kampong Cham,KH-02,base.kh
google_state_KH-03,Kampong Chhnang,KH-03,base.kh
google_state_KH-04,Kampong Spoe,KH-04,base.kh
google_state_KH-05,Kampong Thum,KH-05,base.kh
google_state_KH-06,Kampot,KH-06,base.kh
google_state_KH-07,Kandal,KH-07,base.kh
google_state_KH-08,Kaoh Kong,KH-08,base.kh
google_state_KH-09,Kracheh,KH-09,base.kh
google_state_KH-10,Mondol Kiri,KH-10,base.kh
google_state_KH-11,Phnum Penh,KH-11,base.kh
google_state_KH-12,Pouthisat,KH-12,base.kh
google_state_KH-13,Preah Vihear,KH-13,base.kh
google_state_KH-14,Prey Veng,KH-14,base.kh
google_state_KH-15,Rotanokiri,KH-15,base.kh
google_state_KH-16,Siemreab-Otdar Meanchey,KH-16,base.kh
google_state_KH-17,Stoeng Treng,KH-17,base.kh
google_state_KH-18,Svay Rieng,KH-18,base.kh
google_state_KH-19,Takev,KH-19,base.kh
google_state_KH-29,Batdambang,KH-29,base.kh
google_state_KH-30,Pailin,KH-30,base.kh
google_state_KI-01,Gilbert Islands,KI-01,base.ki
google_state_KI-02,Line Islands,KI-02,base.ki
google_state_KI-03,Phoenix Islands,KI-03,base.ki
google_state_KM-01,Anjouan,KM-01,base.km
google_state_KM-02,Grande Comore,KM-02,base.km
google_state_KM-03,Moheli,KM-03,base.km
google_state_KN-01,Christ Church Nichola Town,KN-01,base.kn
google_state_KN-02,Saint Anne Sandy Point,KN-02,base.kn
google_state_KN-03,Saint George Basseterre,KN-03,base.kn
google_state_KN-04,Saint George Gingerland,KN-04,base.kn
google_state_KN-05,Saint James Windward,KN-05,base.kn
google_state_KN-06,Saint John Capisterre,KN-06,base.kn
google_state_KN-07,Saint John Figtree,KN-07,base.kn
google_state_KN-08,Saint Mary Cayon,KN-08,base.kn
google_state_KN-09,Saint Paul Capisterre,KN-09,base.kn
google_state_KN-10,Saint Paul Charlestown,KN-10,base.kn
google_state_KN-11,Saint Peter Basseterre,KN-11,base.kn
google_state_KN-12,Saint Thomas Lowland,KN-12,base.kn
google_state_KN-13,Saint Thomas Middle Island,KN-13,base.kn
google_state_KN-15,Trinity Palmetto Point,KN-15,base.kn
google_state_KP-01,Chagang-do,KP-01,base.kp
google_state_KP-03,Hamgyong-namdo,KP-03,base.kp
google_state_KP-06,Hwanghae-namdo,KP-06,base.kp
google_state_KP-07,Hwanghae-bukto,KP-07,base.kp
google_state_KP-08,Kaesong-si,KP-08,base.kp
google_state_KP-09,Kangwon-do,KP-09,base.kp
google_state_KP-11,P yongan-bukto,KP-11,base.kp
google_state_KP-12,P yongyang-si,KP-12,base.kp
google_state_KP-13,Yanggang-do,KP-13,base.kp
google_state_KP-14,Namp o-si,KP-14,base.kp
google_state_KP-15,P yongan-namdo,KP-15,base.kp
google_state_KP-17,Hamgyong-bukto,KP-17,base.kp
google_state_KP-18,Najin Sonbong-si,KP-18,base.kp
google_state_KR-01,Cheju-do,KR-01,base.kr
google_state_KR-03,Cholla-bukto,KR-03,base.kr
google_state_KR-05,Ch ungch ong-bukto,KR-05,base.kr
google_state_KR-06,Kangwon-do,KR-06,base.kr
google_state_KR-10,Pusan-jikhalsi,KR-10,base.kr
google_state_KR-11,Seoul-t ukpyolsi,KR-11,base.kr
google_state_KR-12,Inch on-jikhalsi,KR-12,base.kr
google_state_KR-13,Kyonggi-do,KR-13,base.kr
google_state_KR-14,Kyongsang-bukto,KR-14,base.kr
google_state_KR-15,Taegu-jikhalsi,KR-15,base.kr
google_state_KR-16,Cholla-namdo,KR-16,base.kr
google_state_KR-17,Ch ungch ong-namdo,KR-17,base.kr
google_state_KR-18,Kwangju-jikhalsi,KR-18,base.kr
google_state_KR-19,Taejon-jikhalsi,KR-19,base.kr
google_state_KR-20,Kyongsang-namdo,KR-20,base.kr
google_state_KR-21,Ulsan-gwangyoksi,KR-21,base.kr
google_state_KW-01,Al Ahmadi,KW-01,base.kw
google_state_KW-02,Al Kuwayt,KW-02,base.kw
google_state_KW-03,Hawalli,KW-03,base.kw
google_state_KW-05,Al Jahra,KW-05,base.kw
google_state_KY-01,Creek,KY-01,base.ky
google_state_KY-02,Eastern,KY-02,base.ky
google_state_KY-03,Midland,KY-03,base.ky
google_state_KY-04,South Town,KY-04,base.ky
google_state_KY-05,Spot Bay,KY-05,base.ky
google_state_KY-06,Stake Bay,KY-06,base.ky
google_state_KY-07,West End,KY-07,base.ky
google_state_KY-08,Western,KY-08,base.ky
google_state_KZ-01,Almaty,KZ-01,base.kz
google_state_KZ-02,Almaty City,KZ-02,base.kz
google_state_KZ-03,Aqmola,KZ-03,base.kz
google_state_KZ-05,Astana,KZ-05,base.kz
google_state_KZ-06,Atyrau,KZ-06,base.kz
google_state_KZ-07,West Kazakhstan,KZ-07,base.kz
google_state_KZ-08,Bayqonyr,KZ-08,base.kz
google_state_KZ-09,Mangghystau,KZ-09,base.kz
google_state_KZ-10,South Kazakhstan,KZ-10,base.kz
google_state_KZ-11,Pavlodar,KZ-11,base.kz
google_state_KZ-12,Qaraghandy,KZ-12,base.kz
google_state_KZ-13,Qostanay,KZ-13,base.kz
google_state_KZ-14,Qyzylorda,KZ-14,base.kz
google_state_KZ-15,East Kazakhstan,KZ-15,base.kz
google_state_KZ-16,North Kazakhstan,KZ-16,base.kz
google_state_KZ-17,Zhambyl,KZ-17,base.kz
google_state_LA-01,Attapu,LA-01,base.la
google_state_LA-02,Champasak,LA-02,base.la
google_state_LA-03,Houaphan,LA-03,base.la
google_state_LA-04,Khammouan,LA-04,base.la
google_state_LA-05,Louang Namtha,LA-05,base.la
google_state_LA-07,Oudomxai,LA-07,base.la
google_state_LA-08,Phongsali,LA-08,base.la
google_state_LA-09,Saravan,LA-09,base.la
google_state_LA-10,Savannakhet,LA-10,base.la
google_state_LA-11,Vientiane,LA-11,base.la
google_state_LA-13,Xaignabouri,LA-13,base.la
google_state_LA-14,Xiangkhoang,LA-14,base.la
google_state_LA-17,Louangphrabang,LA-17,base.la
google_state_LB-01,Beqaa,LB-01,base.lb
google_state_LB-03,Liban-Nord,LB-03,base.lb
google_state_LB-04,Beyrouth,LB-04,base.lb
google_state_LB-05,Mont-Liban,LB-05,base.lb
google_state_LB-06,Liban-Sud,LB-06,base.lb
google_state_LB-07,Nabatiye,LB-07,base.lb
google_state_LC-01,Anse-la-Raye,LC-01,base.lc
google_state_LC-02,Dauphin,LC-02,base.lc
google_state_LC-03,Castries,LC-03,base.lc
google_state_LC-04,Choiseul,LC-04,base.lc
google_state_LC-05,Dennery,LC-05,base.lc
google_state_LC-06,Gros-Islet,LC-06,base.lc
google_state_LC-07,Laborie,LC-07,base.lc
google_state_LC-08,Micoud,LC-08,base.lc
google_state_LC-09,Soufriere,LC-09,base.lc
google_state_LC-10,Vieux-Fort,LC-10,base.lc
google_state_LC-11,Praslin,LC-11,base.lc
google_state_LI-01,Balzers,LI-01,base.li
google_state_LI-02,Eschen,LI-02,base.li
google_state_LI-03,Gamprin,LI-03,base.li
google_state_LI-04,Mauren,LI-04,base.li
google_state_LI-05,Planken,LI-05,base.li
google_state_LI-06,Ruggell,LI-06,base.li
google_state_LI-07,Schaan,LI-07,base.li
google_state_LI-08,Schellenberg,LI-08,base.li
google_state_LI-09,Triesen,LI-09,base.li
google_state_LI-10,Triesenberg,LI-10,base.li
google_state_LI-11,Vaduz,LI-11,base.li
google_state_LK-01,Amparai,LK-01,base.lk
google_state_LK-02,Anuradhapura,LK-02,base.lk
google_state_LK-03,Badulla,LK-03,base.lk
google_state_LK-04,Batticaloa,LK-04,base.lk
google_state_LK-06,Galle,LK-06,base.lk
google_state_LK-07,Hambantota,LK-07,base.lk
google_state_LK-09,Kalutara,LK-09,base.lk
google_state_LK-10,Kandy,LK-10,base.lk
google_state_LK-11,Kegalla,LK-11,base.lk
google_state_LK-12,Kurunegala,LK-12,base.lk
google_state_LK-14,Matale,LK-14,base.lk
google_state_LK-15,Matara,LK-15,base.lk
google_state_LK-16,Moneragala,LK-16,base.lk
google_state_LK-17,Nuwara Eliya,LK-17,base.lk
google_state_LK-18,Polonnaruwa,LK-18,base.lk
google_state_LK-19,Puttalam,LK-19,base.lk
google_state_LK-20,Ratnapura,LK-20,base.lk
google_state_LK-21,Trincomalee,LK-21,base.lk
google_state_LK-23,Colombo,LK-23,base.lk
google_state_LK-24,Gampaha,LK-24,base.lk
google_state_LK-25,Jaffna,LK-25,base.lk
google_state_LK-26,Mannar,LK-26,base.lk
google_state_LK-27,Mullaittivu,LK-27,base.lk
google_state_LK-28,Vavuniya,LK-28,base.lk
google_state_LR-01,Bong,LR-01,base.lr
google_state_LR-02,Grand Jide,LR-02,base.lr
google_state_LR-04,Grand Cape Mount,LR-04,base.lr
google_state_LR-05,Lofa,LR-05,base.lr
google_state_LR-06,Maryland,LR-06,base.lr
google_state_LR-07,Monrovia,LR-07,base.lr
google_state_LR-09,Nimba,LR-09,base.lr
google_state_LR-10,Sino,LR-10,base.lr
google_state_LR-11,Grand Bassa,LR-11,base.lr
google_state_LR-14,Montserrado,LR-14,base.lr
google_state_LS-10,Berea,LS-10,base.ls
google_state_LS-11,Butha-Buthe,LS-11,base.ls
google_state_LS-12,Leribe,LS-12,base.ls
google_state_LS-13,Mafeteng,LS-13,base.ls
google_state_LS-14,Maseru,LS-14,base.ls
google_state_LS-15,Mohales Hoek,LS-15,base.ls
google_state_LS-16,Mokhotlong,LS-16,base.ls
google_state_LS-17,Qachas Nek,LS-17,base.ls
google_state_LS-18,Quthing,LS-18,base.ls
google_state_LS-19,Thaba-Tseka,LS-19,base.ls
google_state_LT-56,Alytaus Apskritis,LT-56,base.lt
google_state_LT-57,Kauno Apskritis,LT-57,base.lt
google_state_LT-58,Klaipedos Apskritis,LT-58,base.lt
google_state_LT-59,Marijampoles Apskritis,LT-59,base.lt
google_state_LT-60,Panevezio Apskritis,LT-60,base.lt
google_state_LT-61,Siauliu Apskritis,LT-61,base.lt
google_state_LT-62,Taurages Apskritis,LT-62,base.lt
google_state_LT-63,Telsiu Apskritis,LT-63,base.lt
google_state_LT-64,Utenos Apskritis,LT-64,base.lt
google_state_LT-65,Vilniaus Apskritis,LT-65,base.lt
google_state_LU-01,Diekirch,LU-01,base.lu
google_state_LU-02,Grevenmacher,LU-02,base.lu
google_state_LU-03,Luxembourg,LU-03,base.lu
google_state_LV-01,Aizkraukles,LV-01,base.lv
google_state_LV-02,Aluksnes,LV-02,base.lv
google_state_LV-03,Balvu,LV-03,base.lv
google_state_LV-04,Bauskas,LV-04,base.lv
google_state_LV-06,Daugavpils,LV-06,base.lv
google_state_LV-08,Dobeles,LV-08,base.lv
google_state_LV-09,Gulbenes,LV-09,base.lv
google_state_LV-11,Jelgava,LV-11,base.lv
google_state_LV-12,Jelgavas,LV-12,base.lv
google_state_LV-13,Jurmala,LV-13,base.lv
google_state_LV-15,Kuldigas,LV-15,base.lv
google_state_LV-18,Limbazu,LV-18,base.lv
google_state_LV-19,Ludzas,LV-19,base.lv
google_state_LV-20,Madonas,LV-20,base.lv
google_state_LV-21,Ogres,LV-21,base.lv
google_state_LV-22,Preilu,LV-22,base.lv
google_state_LV-25,Riga,LV-25,base.lv
google_state_LV-26,Rigas,LV-26,base.lv
google_state_LV-27,Saldus,LV-27,base.lv
google_state_LV-28,Talsu,LV-28,base.lv
google_state_LV-29,Tukuma,LV-29,base.lv
google_state_LV-30,Valkas,LV-30,base.lv
google_state_LV-31,Valmieras,LV-31,base.lv
google_state_LV-32,Ventspils,LV-32,base.lv
google_state_LY-03,Al,LY-03,base.ly
google_state_LY-05,Al Jufrah,LY-05,base.ly
google_state_LY-08,Al Kufrah,LY-08,base.ly
google_state_LY-13,Ash Shati,LY-13,base.ly
google_state_LY-30,Murzuq,LY-30,base.ly
google_state_LY-34,Sabha,LY-34,base.ly
google_state_LY-41,Tarhunah,LY-41,base.ly
google_state_LY-42,Tubruq,LY-42,base.ly
google_state_LY-45,Zlitan,LY-45,base.ly
google_state_LY-47,Ajdabiya,LY-47,base.ly
google_state_LY-48,Al Fatih,LY-48,base.ly
google_state_LY-49,Al Jabal al Akhdar,LY-49,base.ly
google_state_LY-50,Al Khums,LY-50,base.ly
google_state_LY-51,An Nuqat al Khams,LY-51,base.ly
google_state_LY-52,Awbari,LY-52,base.ly
google_state_LY-53,Az Zawiyah,LY-53,base.ly
google_state_LY-54,Banghazi,LY-54,base.ly
google_state_LY-55,Darnah,LY-55,base.ly
google_state_LY-56,Ghadamis,LY-56,base.ly
google_state_LY-57,Gharyan,LY-57,base.ly
google_state_LY-58,Misratah,LY-58,base.ly
google_state_LY-59,Sawfajjin,LY-59,base.ly
google_state_LY-60,Surt,LY-60,base.ly
google_state_LY-61,Tarabulus,LY-61,base.ly
google_state_LY-62,Yafran,LY-62,base.ly
google_state_MA-01,Agadir,MA-01,base.ma
google_state_MA-02,Al Hoceima,MA-02,base.ma
google_state_MA-03,Azilal,MA-03,base.ma
google_state_MA-04,Ben Slimane,MA-04,base.ma
google_state_MA-05,Beni Mellal,MA-05,base.ma
google_state_MA-06,Boulemane,MA-06,base.ma
google_state_MA-07,Casablanca,MA-07,base.ma
google_state_MA-08,Chaouen,MA-08,base.ma
google_state_MA-09,El Jadida,MA-09,base.ma
google_state_MA-10,El Kelaa des Srarhna,MA-10,base.ma
google_state_MA-11,Er Rachidia,MA-11,base.ma
google_state_MA-12,Essaouira,MA-12,base.ma
google_state_MA-13,Fes,MA-13,base.ma
google_state_MA-14,Figuig,MA-14,base.ma
google_state_MA-15,Kenitra,MA-15,base.ma
google_state_MA-16,Khemisset,MA-16,base.ma
google_state_MA-17,Khenifra,MA-17,base.ma
google_state_MA-18,Khouribga,MA-18,base.ma
google_state_MA-19,Marrakech,MA-19,base.ma
google_state_MA-20,Meknes,MA-20,base.ma
google_state_MA-21,Nador,MA-21,base.ma
google_state_MA-22,Ouarzazate,MA-22,base.ma
google_state_MA-23,Oujda,MA-23,base.ma
google_state_MA-24,Rabat-Sale,MA-24,base.ma
google_state_MA-25,Safi,MA-25,base.ma
google_state_MA-26,Settat,MA-26,base.ma
google_state_MA-27,Tanger,MA-27,base.ma
google_state_MA-29,Tata,MA-29,base.ma
google_state_MA-30,Taza,MA-30,base.ma
google_state_MA-32,Tiznit,MA-32,base.ma
google_state_MA-33,Guelmim,MA-33,base.ma
google_state_MA-34,Ifrane,MA-34,base.ma
google_state_MA-35,Laayoune,MA-35,base.ma
google_state_MA-36,Tan-Tan,MA-36,base.ma
google_state_MA-37,Taounate,MA-37,base.ma
google_state_MA-38,Sidi Kacem,MA-38,base.ma
google_state_MA-39,Taroudannt,MA-39,base.ma
google_state_MA-40,Tetouan,MA-40,base.ma
google_state_MA-41,Larache,MA-41,base.ma
google_state_MC-01,La Condamine,MC-01,base.mc
google_state_MC-02,Monaco,MC-02,base.mc
google_state_MC-03,Monte-Carlo,MC-03,base.mc
google_state_MD-46,Balti,MD-46,base.md
google_state_MD-47,Cahul,MD-47,base.md
google_state_MD-48,Chisinau,MD-48,base.md
google_state_MD-49,Stinga Nistrului,MD-49,base.md
google_state_MD-50,Edinet,MD-50,base.md
google_state_MD-51,Gagauzia,MD-51,base.md
google_state_MD-52,Lapusna,MD-52,base.md
google_state_MD-53,Orhei,MD-53,base.md
google_state_MD-54,Soroca,MD-54,base.md
google_state_MD-55,Tighina,MD-55,base.md
google_state_MD-56,Ungheni,MD-56,base.md
google_state_MG-01,Antsiranana,MG-01,base.mg
google_state_MG-02,Fianarantsoa,MG-02,base.mg
google_state_MG-03,Mahajanga,MG-03,base.mg
google_state_MG-04,Toamasina,MG-04,base.mg
google_state_MG-05,Antananarivo,MG-05,base.mg
google_state_MG-06,Toliara,MG-06,base.mg
google_state_MK-01,Aracinovo,MK-01,base.mk
google_state_MK-02,Bac,MK-02,base.mk
google_state_MK-03,Belcista,MK-03,base.mk
google_state_MK-04,Berovo,MK-04,base.mk
google_state_MK-05,Bistrica,MK-05,base.mk
google_state_MK-06,Bitola,MK-06,base.mk
google_state_MK-07,Blatec,MK-07,base.mk
google_state_MK-08,Bogdanci,MK-08,base.mk
google_state_MK-09,Bogomila,MK-09,base.mk
google_state_MK-10,Bogovinje,MK-10,base.mk
google_state_MK-11,Bosilovo,MK-11,base.mk
google_state_MK-12,Brvenica,MK-12,base.mk
google_state_MK-13,Cair,MK-13,base.mk
google_state_MK-14,Capari,MK-14,base.mk
google_state_MK-15,Caska,MK-15,base.mk
google_state_MK-16,Cegrane,MK-16,base.mk
google_state_MK-17,Centar,MK-17,base.mk
google_state_MK-18,Centar Zupa,MK-18,base.mk
google_state_MK-19,Cesinovo,MK-19,base.mk
google_state_MK-20,Cucer-Sandevo,MK-20,base.mk
google_state_MK-21,Debar,MK-21,base.mk
google_state_MK-22,Delcevo,MK-22,base.mk
google_state_MK-23,Delogozdi,MK-23,base.mk
google_state_MK-24,Demir Hisar,MK-24,base.mk
google_state_MK-25,Demir Kapija,MK-25,base.mk
google_state_MK-26,Dobrusevo,MK-26,base.mk
google_state_MK-27,Dolna Banjica,MK-27,base.mk
google_state_MK-28,Dolneni,MK-28,base.mk
google_state_MK-29,Dorce Petrov,MK-29,base.mk
google_state_MK-30,Drugovo,MK-30,base.mk
google_state_MK-31,Dzepciste,MK-31,base.mk
google_state_MK-32,Gazi Baba,MK-32,base.mk
google_state_MK-33,Gevgelija,MK-33,base.mk
google_state_MK-34,Gostivar,MK-34,base.mk
google_state_MK-35,Gradsko,MK-35,base.mk
google_state_MK-36,Ilinden,MK-36,base.mk
google_state_MK-37,Izvor,MK-37,base.mk
google_state_MK-38,Jegunovce,MK-38,base.mk
google_state_MK-39,Kamenjane,MK-39,base.mk
google_state_MK-40,Karbinci,MK-40,base.mk
google_state_MK-41,Karpos,MK-41,base.mk
google_state_MK-42,Kavadarci,MK-42,base.mk
google_state_MK-43,Kicevo,MK-43,base.mk
google_state_MK-44,Kisela Voda,MK-44,base.mk
google_state_MK-45,Klecevce,MK-45,base.mk
google_state_MK-46,Kocani,MK-46,base.mk
google_state_MK-47,Konce,MK-47,base.mk
google_state_MK-48,Kondovo,MK-48,base.mk
google_state_MK-49,Konopiste,MK-49,base.mk
google_state_MK-50,Kosel,MK-50,base.mk
google_state_MK-51,Kratovo,MK-51,base.mk
google_state_MK-52,Kriva Palanka,MK-52,base.mk
google_state_MK-53,Krivogastani,MK-53,base.mk
google_state_MK-54,Krusevo,MK-54,base.mk
google_state_MK-55,Kuklis,MK-55,base.mk
google_state_MK-56,Kukurecani,MK-56,base.mk
google_state_MK-57,Kumanovo,MK-57,base.mk
google_state_MK-58,Labunista,MK-58,base.mk
google_state_MK-59,Lipkovo,MK-59,base.mk
google_state_MK-60,Lozovo,MK-60,base.mk
google_state_MK-61,Lukovo,MK-61,base.mk
google_state_MK-62,Makedonska Kamenica,MK-62,base.mk
google_state_MK-63,Makedonski Brod,MK-63,base.mk
google_state_MK-64,Mavrovi Anovi,MK-64,base.mk
google_state_MK-65,Meseista,MK-65,base.mk
google_state_MK-66,Miravci,MK-66,base.mk
google_state_MK-67,Mogila,MK-67,base.mk
google_state_MK-68,Murtino,MK-68,base.mk
google_state_MK-69,Negotino,MK-69,base.mk
google_state_MK-70,Negotino-Polosko,MK-70,base.mk
google_state_MK-71,Novaci,MK-71,base.mk
google_state_MK-72,Novo Selo,MK-72,base.mk
google_state_MK-73,Oblesevo,MK-73,base.mk
google_state_MK-74,Ohrid,MK-74,base.mk
google_state_MK-75,Orasac,MK-75,base.mk
google_state_MK-76,Orizari,MK-76,base.mk
google_state_MK-77,Oslomej,MK-77,base.mk
google_state_MK-78,Pehcevo,MK-78,base.mk
google_state_MK-79,Petrovec,MK-79,base.mk
google_state_MK-80,Plasnica,MK-80,base.mk
google_state_MK-81,Podares,MK-81,base.mk
google_state_MK-82,Prilep,MK-82,base.mk
google_state_MK-83,Probistip,MK-83,base.mk
google_state_MK-84,Radovis,MK-84,base.mk
google_state_MK-85,Rankovce,MK-85,base.mk
google_state_MK-86,Resen,MK-86,base.mk
google_state_MK-87,Rosoman,MK-87,base.mk
google_state_MK-88,Rostusa,MK-88,base.mk
google_state_MK-89,Samokov,MK-89,base.mk
google_state_MK-90,Saraj,MK-90,base.mk
google_state_MK-91,Sipkovica,MK-91,base.mk
google_state_MK-92,Sopiste,MK-92,base.mk
google_state_MK-93,Sopotnica,MK-93,base.mk
google_state_MK-94,Srbinovo,MK-94,base.mk
google_state_MK-95,Staravina,MK-95,base.mk
google_state_MK-96,Star Dojran,MK-96,base.mk
google_state_MK-97,Staro Nagoricane,MK-97,base.mk
