id,name,code,category_id/id,provider_id/id,provider_type_id/id,image_url,is_pre_booking,is_post_booking_booked,is_post_booking_issued,is_economy,is_premium_economy,is_business,is_first_class
tt_ssr_list_id_988,Asian Fried Rice with Chicken Satay,FRXT,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_989,Japanese Bento Set,JBMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_990,Insure Return Domestic (11 - 30days or Z2 15 - 30 days),IRDZ,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_991,Insure Return Regional (11 - 30 days or Z2 15 - 30 days),IRRZ,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_992,Spicy Fried Chicken with Rice and a Thai Omelette,COTX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_993,Chicken Chettinad-Skytrax (Limited time only),CPCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_994,Pre baggage 10kg,PBAO,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,0,0,1,1,1,1
tt_ssr_list_id_995,RIMMEL LONDON 'Retro‘Mania' 1.1ml + 7ml + 12ml,RLDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_996,Roti Canai With Chicken Curry + Teh Tarik,ROCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_997,Roasted Veg Sandwich with Cheese&Mint Mayo in Masala Bread,RVCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_998,Kid’s Meal (Mac and Cheese + Beverage),SCXT,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_999,Shepherd’s Pie,SHCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1000,South Indian Delight  (V),SICB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1001,Subz Pulao with Tawa Chicken Slice and Tadka Tamateen,SZCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1002,Grilled Basa Fish with Sautéed Vegetables,TACB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1003,Palak Pulao with Subz Kadhai & Dal Bukhara (V),PDCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1004,Vegetable Pasta,PRXT,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1005,PANDORA I Love to Travel Charm Set,PSDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1006,Passenger Service Fee - Myanmar,PSFM,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1007,Smoked Chicken Pizza Sandwich,PSMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1008,OPI 'Passport to Color' Travel Retail Exclusive Set 6 x 3.75ml,PTDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1009,BRAUN Battery Toothbrush,BTDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1010,Miso Chicken with Garlic Rice,GFMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1011,KYUTEC ELECTRO PAIN RELIEF PADS,KEDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1012,Pak Nasser’s Nasi Lemak - Skytrax (Limited time only),KJCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1013,LIFETRONS SWITZERLAND Lifetrons Pro Travel Lens,LLDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1014,LIFETRONS Rechargeable Luggage Scale with Digital Color Display,LSDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1015,MISSHA Super Aqua Cell Renew Snail Cream 47ml,MCDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1016,Mac and Cheese with Chicken Meatballs,MCMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1017,Masala Frittata with Chicken&Leek CroquetteHerb Potato Wedges,MFCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1018,Kamal's Mee Goreng Mamak + Teh Tarik,MMCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1019,Toy,MTAK,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1020,Murg Tikka Kalimirch Sun Dried Onion Pulao with Dal,MTCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1021,Pasta Salad + Chocolate Muffin,MXQZ,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1022,Chicken ham and mexican coleslaw sandwich with marble bread,CXCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1023,PANDORA STARTER BRACELET WITH HEART CHARM,PHDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1024,Vegetable Pasta with Roast Chicken,VCCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1025,Briyani Rice with Vegetarian Chicken,VCMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1026,Vegetarian Chickpea Curry,VECB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1027,Yangzhou Fried Rice with Omelette,OGMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1028,OREGON SCIENTIFIC I.BALANCE NEGATIVE ION EVERYDAY BANGLE,OSDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1029,Pak Nasser’s Nasi Lemak - Skytrax (Limited time only),LNCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1030,Martin Yan’s Longevity Noodles,LNMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1031,Corn & Bell Peppers Sandwich with Pesto Mayo In Marble Bread (V),PXCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1032,Nizami Chicken Wrap,NWCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1033,Paneer Lababdar Jeera Pulao with Dal,PLCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1034,South Indian Delight + Max Your Meal Combo,BPCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1035,BUCKLEY LONDON ROSE GOLD ICE CUBE PENDANT & BRACELET SET,BPDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1036,Nasi Dagang with Chicken Curry,DGMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1037,Extra Seat Option for dummy booking,ESO,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1038,Extra Seat Option Hot Seat,ESOH,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1039,Extra Seat Option Standard Seat,ESOS,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1040,FOLLI FOLLIE Logomania Wallet,FWDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1041,Guns handling fee,GUNS,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1042,Egg & Vegetable Fried Rice with Hoisin Chicken,HCCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1043,South Indian Delight,IDCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1044,GIVENCHY 3-Step Makeup Palette,MPDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1045,Bangus Sisig,BGCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1046,Mysore Chicken Curry Lemon Rice Keerai Koottu,CLCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1047,KYUTEC Camera Pen,CPDF,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1048,Kid’s Meal (Mac and Cheese +  Ribena),SDAK,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1049,Chicken Tikka Sandwich in Brown Bread,TXCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1050,Kid’s Meal ( Mini Chicken Burgers + Ribena),SBAK,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1051,Asian Fried Rice with Chicken Satay + Teh Tarik,AFCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1052,Ancillary Free Upgrade,AFU,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1053,Andhra Chicken Fry with Lemon Rice & Beans Poriyal,ALCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1054,Aloo Gobi Ki Tehari with Mirch Ka Salan,ATCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1055,Ajwain Poori Aloo Methi Tamatari & Veg Cutlet,AVCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1056,Grilled Chicken Breast in Mushroom Sauce with Veggies,XCCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1057,Non-veg pie – Smoked Chicken and Mushroom Pie,SPCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1058,Vegetable Rice Bowl,VVCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1059,Standard seat selection,DUSE,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1060,Auto Check-In,ACHK,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1061,Purani Dilli Ke Raseele Rajma with Jeera Rice (V),DRCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1062,Airport Tax Manual,APTA,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1063,Airport Tax Manual,APTB,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1064,Airport Tax Manual,APTC,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1065,Airport Tax Indonesia,APTI,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1066,Kabali Vegetable Biryani (V),KBMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1067,Paneer Tikka & Sheek Kebab Wrap,KWCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1068,Nasi Dagang with Chicken Curry,NCCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1069,Nasi Dagang with Chicken Curry + Dodol,NDCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1070,Mustard & Herb Chicken Thigh with Pepper Sauce and Sauteed Veg,MHCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1071,MONTBLANC LEGEND EDT 50ML,MLDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1072,Yamanashi Mochi,YMTX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1073,Exotic Mexican Vegetable Steak with Mushroom Cream Sauce (V),ZCCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1074,Grilled Chicken in Pesto Sauce Sandwich,GPCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1075,Chicken in Thai Green Curry and Steamed Rice,TGCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1076,HICKIES ELASTIC LACING SYSTEM,HLDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1077,Vegetable Enchiladas with Cheese Potato Wedges Peas & Corn (V),VACB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1078,Value Pack Meal,VBML,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1079,Value Pack Baggage Offset,VBPB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1080,Value Pack Snack Offset,VBPM,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1081,Value Pack Seat Offset,VBPS,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1082,Yamanashi Mochi,YMCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1083,Cheese Omelette Lyonnaise Potatoes and Chicken Tikka,CICB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1084,CALVIN KLEIN Miniatures Individually Packed Coffret for Her,CKDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1085,Mac and Cheese with Chicken Meatballs,MBCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1086,CRISS Tungsten Carbide Bio Magnetic Bracelet for Men,MBDF,,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,0,0
tt_ssr_list_id_1087,Post Baggage 15kg,PBLA,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1088,Post Baggage 20kg,PBLB,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1089,Post Baggage 25kg,PBLC,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1090,Post Baggage 30kg,PBLD,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1091,Post Baggage 40kg,PBLF,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1092,Post Baggage 35kg,PBLE,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,0,1,1,1,1,1,1
tt_ssr_list_id_1093,Tartar Sauce and Tuna Wrap,TRCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,0,1,1
tt_ssr_list_id_1094,Chicken & Cheese Sandwich,CZCB,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,0,1,1
tt_ssr_list_id_1095,Tartar Sauce & Tuna Wrap,TRCM,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,1,1,1
tt_ssr_list_id_1096,Chicken & Cheese Sandwich,CZCM,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,1,1,1
tt_ssr_list_id_1097,Hyderabadi Vegetable Biryani,HBMX,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,0,1,1
tt_ssr_list_id_1098,Hyderabadi Vegetable Biryani,HBMC,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,1,1,1
tt_ssr_list_id_1099,Boba Milk Tea,MTFD,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,0,1,1
tt_ssr_list_id_1100,Hyderabadi biryani,HBCM,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,1,1,1
tt_ssr_list_id_1101,Lemon Due Honey Lemon (3% Alcohol) [Domestic flights only],LDPQ,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_airasia,tt_reservation_airline.tt_provider_type_airline,,1,1,1,0,0,1,1
tt_ssr_list_id_1102,Baggage XBAG,XBAG,tt_ssr_category_baggage,tt_reservation_airline.tt_provider_airline_singaporeairlines,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1103,Signature Laksa (MCF1),MCF1,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1104,Carrot Cake (MCF2),MCF2,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1105,Stewed Beef Brisket Hor Fun (MC01),MC01,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1106,Soy Sauce Chicken and Egg with Rice (MC02),MC02,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1107,Nasi Lemak (MC03),MC03,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1108,Japanese Chicken Curry with Rice (MC04),MC04,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1109,Roasted Chicken Thigh in Black Pepper Sauce with Quinoa Pilaf (MC05),MC05,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1110,Pumpkin Farfalle with Tomato Concasse (MCVG),MCVG,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1111,Chicken Gulai with Rice (MH01),MH01,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1112,Oriental Treasure Rice (MH02),MH02,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1113,Black Pepper Beef with Rice (MH03),MH03,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1114,Herbal Chicken with Mixed Brown Rice (MH04),MH04,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1115,Ragout of Chicken & Potato (MH05),MH05,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
tt_ssr_list_id_1116,Ginger Teriyaki Chicken with Rice (MH06),MH06,tt_ssr_category_meal,tt_reservation_airline.tt_provider_airline_scoot,tt_reservation_airline.tt_provider_type_airline,,1,1,1,1,1,1,1
