"id","name","type","is_international_flight","city","country_id/id","code","icao","latitude","longitude","altitude","timezone_hour","daylight_saving_times","tz"
"tt_airport_7543","Acquafredda Station","airport","TRUE","Maratea","base.it",,,40,15.7167,1000,1,"E","Europe/Rome"
"tt_airport_7552","Portoferrario Cruise Terminal","airport","TRUE","Portoferrario","base.it",,,42.49,10.19,13,1,"E","Europe/Rome"
"tt_airport_7651","Genoa Cruise Terminal","airport","TRUE","Genova","base.it",,,44.40725,8.876301,0,1,"E","Europe/Rome"
"tt_airport_7667","Venice-Venezia Mestre","airport","TRUE","Venice","base.it",,,45.48189,12.231923,0,1,"E","Europe/Rome"
"tt_airport_7718","Udine stazione","airport","TRUE","Udine","base.it",,,46.04,13.14,1,1,"E","Europe/Rome"
"tt_airport_7893","Comiso","airport","TRUE","Comiso","base.it","CIY","LICB",37,14.6144,756,1,"E","Europe/Rome"
"tt_airport_496","Jersey","airport","TRUE","Jersey","base.je","JER","EGJJ",49.207947,-2.195508,277,0,"E","Europe/Jersey"
"tt_airport_1745","Boscobel","airport","TRUE","Ocho Rios","base.jm","OCJ","MKBS",18.404247,-76.969017,90,-5,"U","America/Jamaica"
"tt_airport_1746","Norman Manley Intl","airport","TRUE","Kingston","base.jm","KIN","MKJP",17.935667,-76.7875,10,-5,"U","America/Jamaica"
"tt_airport_1747","Sangster Intl","airport","TRUE","Montego Bay","base.jm","MBJ","MKJS",18.503717,-77.913358,4,-5,"U","America/Jamaica"
"tt_airport_1748","Ken Jones","airport","TRUE","Port Antonio","base.jm","POT","MKKJ",18.198806,-76.534528,20,-5,"U","America/Jamaica"
"tt_airport_1749","Tinson Pen","airport","TRUE","Kingston","base.jm","KTP","MKTP",17.988558,-76.823761,16,-5,"U","America/Jamaica"
"tt_airport_5878","Negril Aerodrome","airport","TRUE","Negril","base.jm","NEG","MKNG",18.34,-78.335556,9,-5,"U","America/Jamaica"
"tt_airport_7857","Falmouth Port","airport","TRUE","Falmouth","base.jm",,,18.492762,-77.649675,0,-5,"N","America/Jamaica"
"tt_airport_2120","Queen Alia Intl","airport","TRUE","Amman","base.jo","AMM","OJAI",31.722556,35.993214,2395,2,"E","Asia/Amman"
"tt_airport_2121","Marka Intl","airport","TRUE","Amman","base.jo","ADJ","OJAM",31.972703,35.991569,2555,2,"E","Asia/Amman"
"tt_airport_2122","Aqaba King Hussein Intl","airport","TRUE","Aqaba","base.jo","AQJ","OJAQ",29.611619,35.018067,175,2,"E","Asia/Amman"
"tt_airport_2123","Prince Hasan","airport","TRUE","Hotel Four","base.jo",,"OJHF",32.160747,37.149383,2220,2,"E","Asia/Amman"
"tt_airport_2125","King Hussein","airport","TRUE","Mafraq","base.jo","OMF","OJMF",32.356353,36.259181,2240,2,"E","Asia/Amman"
"tt_airport_7226","Wadi Rum","airport","TRUE","Wadi Rum Desert","base.jo",,,29.682087,35.470734,1000,2,"U","Asia/Amman"
"tt_airport_2224","Narita Intl","airport","TRUE","Tokyo","base.jp","NRT","RJAA",35.764722,140.386389,141,9,"U","Asia/Tokyo"
"tt_airport_2225","Matsumoto","airport","TRUE","Matsumoto","base.jp","MMJ","RJAF",36.166758,137.922669,2182,9,"U","Asia/Tokyo"
"tt_airport_2226","Hyakuri","airport","TRUE","Ibaraki","base.jp","IBR","RJAH",36.181083,140.415444,105,9,"U","Asia/Tokyo"
"tt_airport_2227","Minami Torishima","airport","TRUE","Minami Tori Shima","base.jp",,"RJAM",24.289697,153.979119,22,9,"U","Asia/Tokyo"
"tt_airport_2228","Iwo Jima","airport","TRUE","Iwojima","base.jp","IWO","RJAW",24.784,141.322722,384,9,"U","Asia/Tokyo"
"tt_airport_2229","Nanki Shirahama","airport","TRUE","Nanki-shirahama","base.jp","SHM","RJBD",33.662222,135.364444,298,9,"U","Asia/Tokyo"
"tt_airport_2230","Kohnan","airport","TRUE","Kohnan","base.jp",,"RJBK",34.590836,133.933225,3,9,"U","Asia/Tokyo"
"tt_airport_2231","Obihiro","airport","TRUE","Obihiro","base.jp","OBO","RJCB",42.733333,143.217222,505,9,"U","Asia/Tokyo"
"tt_airport_2232","New Chitose","airport","TRUE","Sapporo","base.jp","CTS","RJCC",42.7752,141.692283,82,9,"U","Asia/Tokyo"
"tt_airport_2233","Hakodate","airport","TRUE","Hakodate","base.jp","HKD","RJCH",41.77,140.821944,151,9,"U","Asia/Tokyo"
"tt_airport_2234","Chitose","airport","TRUE","Chitose","base.jp","SPK","RJCJ",42.794475,141.666447,87,9,"U","Asia/Tokyo"
"tt_airport_2235","Memanbetsu","airport","TRUE","Memanbetsu","base.jp","MMB","RJCM",43.880606,144.164053,135,9,"U","Asia/Tokyo"
"tt_airport_2236","Nakashibetsu","airport","TRUE","Nakashibetsu","base.jp","SHB","RJCN",43.5775,144.96,234,9,"U","Asia/Tokyo"
"tt_airport_2237","Tokachi","airport","TRUE","Tokachi","base.jp",,"RJCT",42.890544,143.158475,281,9,"U","Asia/Tokyo"
"tt_airport_2238","Wakkanai","airport","TRUE","Wakkanai","base.jp","WKJ","RJCW",45.404167,141.800833,30,9,"U","Asia/Tokyo"
"tt_airport_2239","Iki","airport","TRUE","Iki","base.jp","IKI","RJDB",33.749027,129.785417,41,9,"U","Asia/Tokyo"
"tt_airport_2240","Yamaguchi Ube","airport","TRUE","Yamaguchi","base.jp","UBJ","RJDC",33.93,131.278611,23,9,"U","Asia/Tokyo"
"tt_airport_2241","Tsushima","airport","TRUE","Tsushima","base.jp","TSJ","RJDT",34.284889,129.33055,213,9,"U","Asia/Tokyo"
"tt_airport_2242","Monbetsu","airport","TRUE","Monbetsu","base.jp","MBE","RJEB",44.303914,143.404028,80,9,"U","Asia/Tokyo"
"tt_airport_2243","Asahikawa","airport","TRUE","Asahikawa","base.jp","AKJ","RJEC",43.670833,142.4475,721,9,"U","Asia/Tokyo"
"tt_airport_2244","Okushiri","airport","TRUE","Okushiri","base.jp","OIR","RJEO",42.071667,139.432911,161,9,"U","Asia/Tokyo"
"tt_airport_2245","Rishiri","airport","TRUE","Rishiri Island","base.jp","RIS","RJER",45.242006,141.186431,112,9,"U","Asia/Tokyo"
"tt_airport_2246","Ashiya","airport","TRUE","Ashiya","base.jp",,"RJFA",33.883083,130.653,98,9,"U","Asia/Tokyo"
"tt_airport_2247","Yakushima","airport","TRUE","Yakushima","base.jp","KUM","RJFC",30.385569,130.659017,124,9,"U","Asia/Tokyo"
"tt_airport_2248","Fukue","airport","TRUE","Fukue","base.jp","FUJ","RJFE",32.666269,128.832808,273,9,"U","Asia/Tokyo"
"tt_airport_2249","Fukuoka","airport","TRUE","Fukuoka","base.jp","FUK","RJFF",33.585942,130.450686,32,9,"U","Asia/Tokyo"
"tt_airport_2250","New Tanegashima","airport","TRUE","Tanegashima","base.jp","TNE","RJFG",30.605067,130.991231,768,9,"U","Asia/Tokyo"
"tt_airport_2251","Kagoshima","airport","TRUE","Kagoshima","base.jp","KOJ","RJFK",31.803397,130.719408,906,9,"U","Asia/Tokyo"
"tt_airport_2252","Miyazaki","airport","TRUE","Miyazaki","base.jp","KMI","RJFM",31.877222,131.448611,20,9,"U","Asia/Tokyo"
"tt_airport_2253","Nyutabaru","airport","TRUE","Nyutabaru","base.jp",,"RJFN",32.083611,131.451389,259,9,"U","Asia/Tokyo"
"tt_airport_2254","Oita","airport","TRUE","Oita","base.jp","OIT","RJFO",33.479444,131.737222,19,9,"U","Asia/Tokyo"
"tt_airport_2255","New Kitakyushu","airport","TRUE","Kitakyushu","base.jp","KKJ","RJFR",33.845942,131.034689,21,9,"U","Asia/Tokyo"
"tt_airport_2256","Kumamoto","airport","TRUE","Kumamoto","base.jp","KMJ","RJFT",32.837319,130.85505,642,9,"U","Asia/Tokyo"
"tt_airport_2257","Nagasaki","airport","TRUE","Nagasaki","base.jp","NGS","RJFU",32.916944,129.913611,15,9,"U","Asia/Tokyo"
"tt_airport_2258","Kanoya","airport","TRUE","Kanoya","base.jp",,"RJFY",31.367608,130.845456,214,9,"U","Asia/Tokyo"
"tt_airport_2259","Tsuiki","airport","TRUE","Tsuiki","base.jp",,"RJFZ",33.685,131.040278,55,9,"U","Asia/Tokyo"
"tt_airport_2260","Amami","airport","TRUE","Amami","base.jp","ASJ","RJKA",28.430633,129.712542,27,9,"U","Asia/Tokyo"
"tt_airport_2261","Okierabu","airport","TRUE","Okierabu","base.jp",,"RJKB",27.425522,128.700903,101,9,"U","Asia/Tokyo"
"tt_airport_2262","Tokunoshima","airport","TRUE","Tokunoshima","base.jp","TKN","RJKN",27.836381,128.881253,17,9,"U","Asia/Tokyo"
"tt_airport_2263","Fukui","airport","TRUE","Fukui","base.jp",,"RJNF",36.142847,136.223922,19,9,"U","Asia/Tokyo"
"tt_airport_2264","Gifu","airport","TRUE","Gifu","base.jp",,"RJNG",35.394078,136.869667,128,9,"U","Asia/Tokyo"
"tt_airport_2265","Hamamatsu","airport","TRUE","Hamamatsu","base.jp",,"RJNH",34.750239,137.703083,150,9,"U","Asia/Tokyo"
"tt_airport_2266","Komatsu","airport","TRUE","Kanazawa","base.jp","KMQ","RJNK",36.394611,136.406544,36,9,"U","Asia/Tokyo"
"tt_airport_2267","Oki","airport","TRUE","Oki Island","base.jp","OKI","RJNO",36.181125,133.324844,311,9,"U","Asia/Tokyo"
"tt_airport_2268","Toyama","airport","TRUE","Toyama","base.jp","TOY","RJNT",36.648333,137.1875,95,9,"U","Asia/Tokyo"
"tt_airport_2269","Shizuhama","airport","TRUE","Yaizu","base.jp",,"RJNY",34.812778,138.298056,23,9,"U","Asia/Tokyo"
"tt_airport_2270","Hiroshima","airport","TRUE","Hiroshima","base.jp","HIJ","RJOA",34.436111,132.919444,1088,9,"U","Asia/Tokyo"
"tt_airport_2271","Okayama","airport","TRUE","Okayama","base.jp","OKJ","RJOB",34.756944,133.855278,806,9,"U","Asia/Tokyo"
"tt_airport_2272","Izumo","airport","TRUE","Izumo","base.jp","IZO","RJOC",35.413611,132.89,15,9,"U","Asia/Tokyo"
"tt_airport_2273","Hofu","airport","TRUE","Hofu","base.jp",,"RJOF",34.034667,131.549194,7,9,"U","Asia/Tokyo"
"tt_airport_2274","Yonago Kitaro","airport","TRUE","Miho","base.jp","YGJ","RJOH",35.492222,133.236389,20,9,"U","Asia/Tokyo"
"tt_airport_2275","Iwakuni Mcas","airport","TRUE","Iwakuni","base.jp",,"RJOI",34.14386,132.23575,7,9,"U","Asia/Tokyo"
"tt_airport_2276","Kochi","airport","TRUE","Kochi","base.jp","KCZ","RJOK",33.546111,133.669444,42,9,"U","Asia/Tokyo"
"tt_airport_2277","Matsuyama","airport","TRUE","Matsuyama","base.jp","MYJ","RJOM",33.827222,132.699722,25,9,"U","Asia/Tokyo"
"tt_airport_2278","Osaka Intl","airport","TRUE","Osaka","base.jp","ITM","RJOO",34.785528,135.438222,50,9,"U","Asia/Tokyo"
"tt_airport_2279","Tottori","airport","TRUE","Tottori","base.jp","TTJ","RJOR",35.530069,134.166553,65,9,"U","Asia/Tokyo"
"tt_airport_2280","Tokushima","airport","TRUE","Tokushima","base.jp","TKS","RJOS",34.132808,134.606639,26,9,"U","Asia/Tokyo"
"tt_airport_2281","Takamatsu","airport","TRUE","Takamatsu","base.jp","TAK","RJOT",34.214167,134.015556,607,9,"U","Asia/Tokyo"
"tt_airport_2282","Yao","airport","TRUE","Osaka","base.jp",,"RJOY",34.596311,135.602944,39,9,"U","Asia/Tokyo"
"tt_airport_2283","Ozuki","airport","TRUE","Ozuki","base.jp",,"RJOZ",34.045322,131.052144,13,9,"U","Asia/Tokyo"
"tt_airport_2284","Aomori","airport","TRUE","Aomori","base.jp","AOJ","RJSA",40.734722,140.690833,664,9,"U","Asia/Tokyo"
"tt_airport_2285","Yamagata","airport","TRUE","Yamagata","base.jp","GAJ","RJSC",38.411894,140.371331,353,9,"U","Asia/Tokyo"
"tt_airport_2286","Sado","airport","TRUE","Sado","base.jp",,"RJSD",38.060181,138.413928,88,9,"U","Asia/Tokyo"
"tt_airport_2287","Hachinohe","airport","TRUE","Hachinoe","base.jp",,"RJSH",40.556447,141.466325,152,9,"U","Asia/Tokyo"
"tt_airport_2288","Hanamaki","airport","TRUE","Hanamaki","base.jp","HNA","RJSI",39.428611,141.135278,297,9,"U","Asia/Tokyo"
"tt_airport_2289","Akita","airport","TRUE","Akita","base.jp","AXT","RJSK",39.615556,140.218611,313,9,"U","Asia/Tokyo"
"tt_airport_2290","Misawa Ab","airport","TRUE","Misawa","base.jp","MSJ","RJSM",40.703222,141.368364,119,9,"U","Asia/Tokyo"
"tt_airport_2291","Sendai","airport","TRUE","Sendai","base.jp","SDJ","RJSS",38.139722,140.916944,15,9,"U","Asia/Tokyo"
"tt_airport_2292","Matsushima","airport","TRUE","Matsushima","base.jp",,"RJST",38.404919,141.219572,7,9,"U","Asia/Tokyo"
"tt_airport_2294","Atsugi Naf","airport","TRUE","Atsugi","base.jp",,"RJTA",35.454611,139.450167,205,9,"U","Asia/Tokyo"
"tt_airport_2295","Tateyama","airport","TRUE","Tateyama","base.jp",,"RJTE",34.987053,139.829208,10,9,"U","Asia/Tokyo"
"tt_airport_2296","Hachijojima","airport","TRUE","Hachijojima","base.jp","HAC","RJTH",33.115,139.785833,303,9,"U","Asia/Tokyo"
"tt_airport_2297","Iruma","airport","TRUE","Iruma","base.jp",,"RJTJ",35.841944,139.410556,295,9,"U","Asia/Tokyo"
"tt_airport_2298","Kisarazu","airport","TRUE","Kisarazu","base.jp",,"RJTK",35.398272,139.909936,10,9,"U","Asia/Tokyo"
"tt_airport_2299","Shimofusa","airport","TRUE","Shimofusa","base.jp",,"RJTL",35.798944,140.011111,98,9,"U","Asia/Tokyo"
"tt_airport_2300","Oshima","airport","TRUE","Oshima","base.jp","OIM","RJTO",34.782033,139.360306,130,9,"U","Asia/Tokyo"
"tt_airport_2301","Kastner Aaf","airport","TRUE","Zama","base.jp",,"RJTR",35.513769,139.393675,360,9,"U","Asia/Tokyo"
"tt_airport_2303","Yokota Ab","airport","TRUE","Yokota","base.jp","OKO","RJTY",35.748492,139.348483,463,9,"U","Asia/Tokyo"
"tt_airport_2323","Naha","airport","TRUE","Okinawa","base.jp","OKA","ROAH",26.195814,127.645869,12,9,"N","Asia/Tokyo"
"tt_airport_2324","Ie Shima Aux Ab","airport","TRUE","Iejima","base.jp",,"RODE",26.728775,127.761775,184,9,"U","Asia/Tokyo"
"tt_airport_2325","Kadena Ab","airport","TRUE","Kadena","base.jp","DNA","RODN",26.355612,127.767633,143,9,"U","Asia/Tokyo"
"tt_airport_2326","Ishigaki","airport","TRUE","Ishigaki","base.jp","ISG","ROIG",24.344525,124.186983,93,9,"U","Asia/Tokyo"
"tt_airport_2327","Kumejima","airport","TRUE","Kumejima","base.jp","UEO","ROKJ",26.363506,126.713806,23,9,"U","Asia/Tokyo"
"tt_airport_2328","Minami Daito","airport","TRUE","Minami Daito","base.jp","MMD","ROMD",25.846533,131.263494,167,9,"U","Asia/Tokyo"
"tt_airport_2329","Miyako","airport","TRUE","Miyako","base.jp","MMY","ROMY",24.782833,125.295111,150,9,"U","Asia/Tokyo"
"tt_airport_2330","Kitadaito","airport","TRUE","Kitadaito","base.jp","KTD","RORK",25.944722,131.326944,80,9,"U","Asia/Tokyo"
"tt_airport_2331","Shimojishima","airport","TRUE","Shimojishima","base.jp","SHI","RORS",24.826667,125.144722,54,9,"U","Asia/Tokyo"
"tt_airport_2332","Tarama","airport","TRUE","Tarama","base.jp",,"RORT",24.653889,124.675278,36,9,"U","Asia/Tokyo"
"tt_airport_2333","Yoron","airport","TRUE","Yoron","base.jp","RNJ","RORY",27.043964,128.401517,52,9,"U","Asia/Tokyo"
"tt_airport_2334","Futenma Mcas","airport","TRUE","Futema","base.jp",,"ROTM",26.274275,127.756494,247,9,"U","Asia/Tokyo"
"tt_airport_2335","Yonaguni","airport","TRUE","Yonaguni Jima","base.jp","OGN","ROYN",24.466944,122.977778,70,9,"U","Asia/Tokyo"
"tt_airport_2739","Niijima Airport","airport","TRUE","Niijima","base.jp",,"RJAN",34.366944,139.268611,133,9,"N","Asia/Tokyo"
"tt_airport_3311","Noto","airport","TRUE","Wajima","base.jp","NTQ","RJNW",37.293097,136.961853,718,9,"U","Asia/Tokyo"
"tt_airport_3838","Chubu Centrair Intl","airport","TRUE","Nagoya","base.jp","NGO","RJGG",34.858414,136.805408,15,9,"U","Asia/Tokyo"
"tt_airport_3839","Kobe","airport","TRUE","Kobe","base.jp","UKB","RJBE",34.632778,135.223889,22,9,"U","Asia/Tokyo"
"tt_airport_3885","Kansai","airport","TRUE","Osaka","base.jp","KIX","RJBB",34.4347222,135.244167,49,9,"U","Asia/Tokyo"
"tt_airport_4269","Niigata","airport","TRUE","Niigata","base.jp","KIJ","RJSN",37.5711,139.0646,1,9,"U","Asia/Tokyo"
"tt_airport_4321","Miyakejima Airport","airport","TRUE","Miyakejima","base.jp","MYE","RJTQ",34.0736,139.56,67,9,"U","Asia/Tokyo"
"tt_airport_4322","Shonai Airport","airport","TRUE","Shonai","base.jp","SYO","RJSY",38.812222,139.787222,86,9,"U","Asia/Tokyo"
"tt_airport_4323","Odate Noshiro Airport","airport","TRUE","Odate Noshiro","base.jp","ONJ","RJSR",40.1919,140.371,292,9,"U","Asia/Tokyo"
"tt_airport_4324","Fukushima Airport","airport","TRUE","Fukushima","base.jp","FKS","RJSF",37.2274,140.431,1221,9,"U","Asia/Tokyo"
"tt_airport_4325","Iwami Airport","airport","TRUE","Iwami","base.jp","IWJ","RJOW",34.6764,131.79,184,9,"U","Asia/Tokyo"
"tt_airport_4326","Nagoya Airport","airport","TRUE","Nagoya","base.jp","NKM","RJNA",35.255,136.924,52,9,"U","Asia/Tokyo"
"tt_airport_4327","Saga Airport","airport","TRUE","Saga","base.jp","HSG","RJFS",33.1497,130.302,6,9,"N","Asia/Tokyo"
"tt_airport_4328","Okadama Airport","airport","TRUE","Sapporo","base.jp","OKD","RJCO",43.1161,141.38,25,9,"U","Asia/Tokyo"
"tt_airport_4329","Kushiro Airport","airport","TRUE","Kushiro","base.jp","KUH","RJCK",43.041,144.193,327,9,"U","Asia/Tokyo"
"tt_airport_5348","Mt. Fuji Shizuoka Airport","airport","TRUE","Shizuoka","base.jp","FSZ","RJNS",34.796111,138.189444,433,9,"N","Asia/Tokyo"
"tt_airport_6007","Kyoto","airport","TRUE","Kyoto","base.jp","UKY",,35.016667,135.766667,262,9,"N","Asia/Tokyo"
"tt_airport_6125","Tajima Airport","airport","TRUE","Toyooka","base.jp","TJH","RJBT",35.512778,134.786944,578,9,"U","Asia/Tokyo"
"tt_airport_6126","Amakusa Airfield","airport","TRUE","Amakusa","base.jp","AXJ","RJDA",32.482222,130.158889,340,9,"U","Asia/Tokyo"
"tt_airport_6127","Kikai Airport","airport","TRUE","Kikai","base.jp","KKX","RJKI",28.321389,129.928056,15,9,"U","Asia/Tokyo"
"tt_airport_6128","Aguni Airport","airport","TRUE","Aguni","base.jp","AGJ","RORA",26.592778,127.240278,38,9,"U","Asia/Tokyo"
"tt_airport_6210","Beppu Airport","airport","TRUE","Beppu","base.jp","BPU",,33.3,131.5333,197,9,"N","Asia/Tokyo"
"tt_airport_6578","Sakaiminato Port","airport","TRUE","Sakaiminato","base.jp",,,35.539,133.264,0,9,"N","Asia/Tokyo"
"tt_airport_6586","Tokyo Station","airport","TRUE","Tokyo","base.jp",,,35.672498,139.753218,16,9,"N","Asia/Tokyo"
"tt_airport_6587","Shin-Osaka Station","airport","TRUE","Osaka","base.jp",,,34.738932,135.500093,61,9,"N","Asia/Tokyo"
"tt_airport_6588","Hiroshima Station","airport","TRUE","Hiroshima","base.jp",,,34.39738532,132.4759782,28,9,"N","Asia/Tokyo"
"tt_airport_6785","Shin-yokohama-eki","airport","TRUE","Yokohama","base.jp",,,35.5075,139.6175,50,9,"N","Asia/Tokyo"
"tt_airport_7005","Otaru","airport","TRUE","Otaru","base.jp","QOT",,43.1894444,141.0022222,0,9,"N","Asia/Tokyo"
"tt_airport_7006","Noboribetsu","airport","TRUE","Noboribetsu","base.jp",,,42.46867,141.03833,361,9,"N","Asia/Tokyo"
"tt_airport_7038","Hiroshima-Nishi","airport","TRUE","Hiroshima","base.jp","HIW","RJBH",34.367,132.408,9,9,"N","Asia/Tokyo"
"tt_airport_7163","All Airports","airport","TRUE","Tokyo","base.jp","TYO",,35.689444,139.691667,123,9,"U","Asia/Tokyo"
"tt_airport_7260","Akeno Aero","airport","TRUE","Akeno","base.jp",,"RJOE",34.533333,136.672222,12,9,"U","Asia/Tokyo"
"tt_airport_7575","Takayama Station","airport","TRUE","Takayama","base.jp",,,36.1406,137.2519,2200,9,"N","Asia/Tokyo"
"tt_airport_7576","Himeji Station","airport","TRUE","Himeji","base.jp",,,34.49395,134.412706,141,9,"U","Asia/Tokyo"
"tt_airport_7577","Miyajimaguchi Station","airport","TRUE","Miyajimaguchi","base.jp",,,34.3122,132.3022,6,9,"U","Asia/Tokyo"
"tt_airport_7578","Miyajima Port","airport","TRUE","Miyajima","base.jp",,,34.302043,132.32213,0,9,"U","Asia/Tokyo"
"tt_airport_7687","Mount Aso helipad","airport","TRUE","Aso","base.jp",,,32.884308,131.064638,1350,9,"N","Asia/Tokyo"
"tt_airport_7688","Mount Aso helipad","airport","TRUE","Aso","base.jp",,,32.884308,131.064638,1350,9,"N","Asia/Tokyo"
"tt_airport_7714","Kerama Airport","airport","TRUE","Kerama","base.jp","KJP","ROKR",26.168333,127.293333,156,9,"N","Asia/Tokyo"
"tt_airport_1118","Eldoret Intl","airport","TRUE","Eldoret","base.ke","EDL","HKEL",0.404458,35.238928,6941,3,"U","Africa/Nairobi"
"tt_airport_1119","Kakamega","airport","TRUE","Kakamega","base.ke",,"HKKG",0.271342,34.787297,5020,3,"U","Africa/Nairobi"
"tt_airport_1120","Kisumu","airport","TRUE","Kisumu","base.ke","KIS","HKKI",-0.086139,34.728892,3796,3,"U","Africa/Nairobi"
"tt_airport_1121","Kitale","airport","TRUE","Kitale","base.ke","KTL","HKKT",0.971989,34.958556,6070,3,"U","Africa/Nairobi"
"tt_airport_1123","Lodwar","airport","TRUE","Lodwar","base.ke","LOK","HKLO",3.121967,35.608692,1715,3,"U","Africa/Nairobi"
"tt_airport_1124","Lamu Manda","airport","TRUE","Lamu","base.ke","LAU","HKLU",-2.252417,40.913097,20,3,"U","Africa/Nairobi"
"tt_airport_1125","Mombasa Moi Intl","airport","TRUE","Mombasa","base.ke","MBA","HKMO",-4.034833,39.59425,200,3,"U","Africa/Nairobi"
"tt_airport_1126","Naivasha","airport","TRUE","Naivasha","base.ke",,"HKNV",-0.787953,36.433528,6380,3,"U","Africa/Nairobi"
"tt_airport_1127","Nairobi Wilson","airport","TRUE","Nairobi","base.ke","WIL","HKNW",-1.321719,36.814833,5546,3,"U","Africa/Nairobi"
"tt_airport_1128","Eastleigh","airport","TRUE","Nairobi","base.ke",,"HKRE",-1.277267,36.862339,5380,3,"U","Africa/Nairobi"
"tt_airport_1129","Wajir","airport","TRUE","Wajir","base.ke","WJR","HKWJ",1.733239,40.091606,770,3,"U","Africa/Nairobi"
"tt_airport_2342","Crocodile Camp","airport","TRUE","Tsavo East","base.ke",,,-3.070875,39.21943056,400,3,"U","Africa/Nairobi"
"tt_airport_2353","Kimana","airport","TRUE","Kimana","base.ke",,,-2.8,37.53333333,3900,3,"U","Africa/Nairobi"
"tt_airport_2354","Solio Ranch Airport","airport","TRUE","Solio","base.ke",,,-0.245167,36.8849,6300,3,"U","Africa/Nairobi"
"tt_airport_3108","Mara Lodges","airport","TRUE","Mara Lodges","base.ke",,,-1.183581,35.099931,5600,3,"U","Africa/Nairobi"
"tt_airport_3115","Namanga","airport","TRUE","Namanga","base.ke",,,-2.55,36.7833333,4445,3,"U","Africa/Dar_es_Salaam"
"tt_airport_3121","Bamburi","airport","TRUE","Bamburi","base.ke","BMQ","KBMQ",-3.982688889,39.73089722,50,3,"U","Africa/Nairobi"
"tt_airport_3952","Jomo Kenyatta International","airport","TRUE","Nairobi","base.ke","NBO","HKJK",-1.319167,36.9275,5327,3,"N","Africa/Nairobi"
"tt_airport_4544","Kiwayu (Mkononi) Airport","airport","TRUE","Kiwayu","base.ke","KWY",,-1.96056,41.2975,21,3,"U","Africa/Nairobi"
"tt_airport_4627","Nanyuki Civil Airport","airport","TRUE","Nanyuki","base.ke","NYK","HKNY",-0.067,37.033,6250,3,"U","Africa/Nairobi"
"tt_airport_4628","Malindi Airport","airport","TRUE","Malindi","base.ke","MYD","HKML",-3.22931,40.1017,80,3,"U","Africa/Nairobi"
"tt_airport_4629","Lokichoggio Airport","airport","TRUE","Lokichoggio","base.ke","LKG","HKLK",4.204117,34.348186,2074,3,"U","Africa/Nairobi"
"tt_airport_4630","Amboseli Airport","airport","TRUE","Amboseli National Park","base.ke","ASV","HKAM",-2.64505,37.2531,3755,3,"U","Africa/Nairobi"
"tt_airport_5377","Jomo Kenyatta","airport","TRUE","Nairobi","base.ke",,,-1.319242,36.927775,1625,3,"U","Africa/Nairobi"
"tt_airport_5460","Samburu South Airport","airport","TRUE","Samburu South","base.ke","UAS","HKSB",0.530583,37.5342,3295,3,"U","Africa/Nairobi"
"tt_airport_6000","Mara Serena Airport","airport","TRUE","Masai Mara","base.ke","MRE",,-1.406111,35.008056,500,3,"U","Africa/Nairobi"
"tt_airport_6001","Lewa Airport","airport","TRUE","Lewa","base.ke",,,0.1955,37.4699,2000,3,"U","Africa/Nairobi"
"tt_airport_6002","Mulika Lodge Airport","airport","TRUE","Meru National Park","base.ke",,"HKMK",0.230278,38.170556,2000,3,"U","Africa/Nairobi"
"tt_airport_6511","Ol Kiombo Airstrip","airport","TRUE","Masai Mara National Park","base.ke",,,-1.409595,35.110803,0,3,"U","Africa/Nairobi"
"tt_airport_6522","Keekorok","airport","TRUE","Keekorok","base.ke",,"HKKE",-1.586418,35.259036,5536,3,"N","Africa/Nairobi"
"tt_airport_6523","Ol Kiombo","airport","TRUE","Mara Intrepids","base.ke",,,-1.409569,35.110788,5006,3,"N","Africa/Nairobi"
"tt_airport_6524","Ol Kiombo","airport","TRUE","Mara Intrepids","base.ke",,,-1.409569,35.110788,5006,3,"N","Africa/Nairobi"
"tt_airport_6525","Kichwa Tembo","airport","TRUE","Kichwa Tembo","base.ke",,,-1.264132,35.022719,5174,3,"N","Africa/Nairobi"
"tt_airport_6550","Ukunda Airport","airport","TRUE","Ukunda","base.ke","UKA","HKUK",-4.29694,39.5714,0,3,"U","Africa/Nairobi"
"tt_airport_6732","Crocodile Camp Air Strip","airport","TRUE","Tsavo East","base.ke",,,-3.0764,39.2428,0,3,"U","Africa/Nairobi"
"tt_airport_6733","Crocodile Camp Air Strip","airport","TRUE","Tsavo East","base.ke",,,-3.0764,39.2428,0,3,"U","Africa/Nairobi"
"tt_airport_6906","Moyale Airport","airport","TRUE","Moyale","base.ke","OYL","HKMY",3.465,39.105,2790,3,"U","Africa/Nairobi"
"tt_airport_7276","Bungoma Airport","airport","TRUE","Bungoma","base.ke",,"HKBU",0.576389,34.551389,4752,3,"U","Africa/Nairobi"
"tt_airport_7277","Bura East","airport","TRUE","Bura","base.ke",,"HKBR",-1.185,39.813889,295,3,"U","Africa/Nairobi"
"tt_airport_7278","Busia","airport","TRUE","Busia","base.ke",,"HKBA",0.272,34.748,3989,3,"U","Africa/Nairobi"
"tt_airport_7279","Embu","airport","TRUE","Embu","base.ke",,"HKEM",-0.568889,37.492222,4131,3,"U","Africa/Nairobi"
"tt_airport_7280","Garba Tula","airport","TRUE","Garba Tula","base.ke",,"HKGT",0.3112,38.3056,1764,3,"U","Africa/Nairobi"
