id,name,code,provider_id/id,city_id/id,,
hotel_provider_code_quantum_1989,Torrelavega; ES,ES~2366,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1990,TreceÃƒÂ±o; ES,ES~2367,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1991,Villacarriedo; ES,ES~2368,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1992,Castro Urdiales; ES,ES~2369,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1993,Puente Viesgo; ES,ES~2370,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1994,Los Angeles de San Rafael; ES,ES~2371,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1995,San Ildefonso-La Granja; ES,ES~2372,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1996,Santo Tome del Puerto; ES,ES~2373,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1997,Sepulveda; ES,ES~2374,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1998,Topas; ES,ES~2375,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_1999,Santa Marta de Tormes; ES,ES~2376,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2000,Bejar; ES,ES~2377,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2001,Ciudad Rodrigo; ES,ES~2378,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2002,La Alberca; ES,ES~2379,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2003,El Cabaco; ES,ES~2380,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2004,Vallejera de Riofrio-Bejar; ES,ES~2381,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2005,Valverdon; ES,ES~2382,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2006,Villamayor; ES,ES~2383,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2007,Soria; ES,ES~2384,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2008,San Leonardo de Yague; ES,ES~2385,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2009,El Burgo de Osma; ES,ES~2386,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2010,Puerto Naos; ES,ES~2387,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2011,BreÃƒÂ±a Baja; ES,ES~2388,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2012,Santa Cruz; ES,ES~2389,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_2209,tt_city_code.rdx_city_USA_2209
hotel_provider_code_quantum_2013,Barlovento; ES,ES~2390,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2014,Playa Cancajos; ES,ES~2391,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2015,Los Llanos; ES,ES~2392,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2016,Prado Llano; ES,ES~2393,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2017,Carretera a Sierra Nevada; ES,ES~2394,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2018,Castelldefels costa; ES,ES~2395,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2019,Vilanova i la GeltrÃƒÂº; ES,ES~2396,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2020,Alcala de Guadaira; ES,ES~2397,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2021,Burguillos; ES,ES~2398,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2022,Benacazon; ES,ES~2399,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2023,Castilleja de la Cuesta; ES,ES~2400,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2024,Constantina; ES,ES~2401,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2025,Bormujos; ES,ES~2402,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2026,Camas; ES,ES~2403,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_USA_110,tt_city_code.rdx_city_USA_110
hotel_provider_code_quantum_2027,El Viso del Alcor; ES,ES~2404,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2028,La Algaba; ES,ES~2405,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2029,Mairena del Aljarafe; ES,ES~2406,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2030,Montellano; ES,ES~2407,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2031,San Juan de Aznalfarache; ES,ES~2408,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2032,El Pedroso; ES,ES~2409,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2033,Gerena; ES,ES~2410,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2034,Torre de la Reina; ES,ES~2411,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2035,Las Cabezas de San Juan; ES,ES~2412,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2036,Osuna; ES,ES~2413,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2037,Valencina; ES,ES~2414,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2038,Teruel; ES,ES~2415,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2039,Albarracin; ES,ES~2416,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2040,Mora de Rubielos; ES,ES~2417,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2041,Villarluengo; ES,ES~2418,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2042,Bajamar; ES,ES~2419,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2043,Zona Centro; ES,ES~2420,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2044,Vilaflor; ES,ES~2421,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2045,Callao Salvaje; ES,ES~2422,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2046,El Medano; ES,ES~2423,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2047,Los Abrigos; ES,ES~2424,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2048,Santa Ursula; ES,ES~2425,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2049,Los Silos; ES,ES~2426,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2050,Los Cristianos; ES,ES~2427,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2051,La Caleta; ES,ES~2428,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2052,Costa del Silencio; ES,ES~2429,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2053,Las Caletillas; ES,ES~2430,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2054,La Orotava; ES,ES~2431,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2055,Granadilla; ES,ES~2432,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2056,Playa La Arena; ES,ES~2433,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2057,Playa Paraiso; ES,ES~2434,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2058,Santa Cruz de Tenerife; ES,ES~2435,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_ESP_41,tt_city_code.rdx_city_ESP_41,tt_city_code.rdx_city_ESP_41
hotel_provider_code_quantum_2059,Los Realejos; ES,ES~2436,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2060,Golf del Sur; ES,ES~2437,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2061,San Miguel; ES,ES~2438,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_SLV_2,tt_city_code.rdx_city_SLV_2
hotel_provider_code_quantum_2062,San Isidro; ES,ES~2439,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2063,Garachico; ES,ES~2440,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2064,Playa de las Americas; ES,ES~2441,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2065,Costa Adeje; ES,ES~2442,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2066,Guia de Isora; ES,ES~2443,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2067,Puerto Santiago; ES,ES~2444,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2068,La Laguna; ES,ES~2445,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2069,Frontera; ES,ES~2446,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_MEX_120,tt_city_code.rdx_city_MEX_120
hotel_provider_code_quantum_2070,Valverde; ES,ES~2447,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2071,A Estrada; ES,ES~2448,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2072,Sanxenxo; ES,ES~2449,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2073,VilagarcÃƒÂ­a de Arousa; ES,ES~2450,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2074,Poio-Pontevedra; ES,ES~2451,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2075,Marin; ES,ES~2452,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2076,Mondariz Balneario; ES,ES~2453,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2077,Forcaret; ES,ES~2454,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2078,Portonovo; ES,ES~2455,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2079,Bueu; ES,ES~2456,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2080,O Grove; ES,ES~2457,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2081,Baiona; ES,ES~2458,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2082,Silleda; ES,ES~2459,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2083,Cangas de Morrazo; ES,ES~2460,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2084,Tui; ES,ES~2461,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2085,Raxo; ES,ES~2462,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2086,MoaÃƒÂ±a; ES,ES~2463,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2087,Valga; ES,ES~2464,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_EST_1,tt_city_code.rdx_city_EST_1
hotel_provider_code_quantum_2088,Lanzada; ES,ES~2465,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2089,El Ciego; ES,ES~2466,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2090,La Guardia; ES,ES~2467,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2091,Ribabellosa; ES,ES~2468,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2092,Quejana-Ayala; ES,ES~2469,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2093,Lermanda; ES,ES~2470,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2094,Zuia; ES,ES~2471,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2095,Torrent; ES,ES~2472,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2096,Betera; ES,ES~2473,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2097,Pobla de Farnals; ES,ES~2474,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2098,Vilamarxant; ES,ES~2475,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2099,Alfafar; ES,ES~2476,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2100,Puerto Sagunto; ES,ES~2477,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2101,Eliana; ES,ES~2478,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2102,El Puig; ES,ES~2479,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2103,Paterna; ES,ES~2480,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2104,Massalfassar; ES,ES~2481,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2105,Museros; ES,ES~2482,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2106,Picanya; ES,ES~2483,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2107,Enguera; ES,ES~2485,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2108,Alaquas; ES,ES~2486,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2109,Quart de Poblet; ES,ES~2487,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2110,Almussafes; ES,ES~2488,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2111,Burjassot; ES,ES~2489,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2112,Manises; ES,ES~2490,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2113,Benimamet - Feria Valencia; ES,ES~2491,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2114,Benisano; ES,ES~2492,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2115,Bocairent; ES,ES~2493,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2116,Tiedra; ES,ES~2494,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2117,Arroyo de la Encomienda; ES,ES~2495,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2118,Medina del Campo; ES,ES~2496,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2119,Tordesillas; ES,ES~2497,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2120,Aldeayuso; ES,ES~2498,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2121,Quintanilla de Arriba; ES,ES~2499,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2122,Quintanilla de Onesimo; ES,ES~2500,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2123,Covaresa; ES,ES~2501,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2124,Santa MarÃƒÂ­a de la Vega; ES,ES~2502,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2125,Toro; ES,ES~2503,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2126,Benavente; ES,ES~2504,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2127,Fermoselle; ES,ES~2505,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2128,Puebla de Sanabria; ES,ES~2506,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2129,Villaralbo; ES,ES~2507,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2130,Illueca; ES,ES~2508,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2131,Calatayud; ES,ES~2509,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2132,Alhama de AragÃƒÂ³n; ES,ES~2510,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2133,Sos del Rey Catolico; ES,ES~2511,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2134,La Muela; ES,ES~2512,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2135,Utebo; ES,ES~2513,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2136,CariÃƒÂ±ena; ES,ES~2514,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2137,Sastago; ES,ES~2515,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2138,San Juan de Mozarrifar; ES,ES~2516,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2139,Jaraba; ES,ES~2517,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2140,Adeje Tenerife; ES,ES~2518,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2141,Algeciras; ES,ES~2519,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_ESP_20,tt_city_code.rdx_city_ESP_20,tt_city_code.rdx_city_ESP_20
hotel_provider_code_quantum_2142,Granollers; ES,ES~2520,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2143,Sant Cugas Del Valles; ES,ES~2521,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2144,Los Barrios; ES,ES~2522,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2145,A Coruna; ES,ES~2523,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2146,Addis Ababa; ET,ET~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_ETH_30,tt_city_code.rdx_city_ETH_30,tt_city_code.rdx_city_ETH_30
hotel_provider_code_quantum_2147,Akaslompolo; FI,FI~13,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2148,Enontekio; FI,FI~153,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2149,Espoo; FI,FI~159,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2150,Helsinki; FI,FI~204,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_15,tt_city_code.rdx_city_FIN_15,tt_city_code.rdx_city_FIN_15
hotel_provider_code_quantum_2151,Inari; FI,FI~220,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2152,Ivalo; FI,FI~226,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2153,Joensuu; FI,FI~1704,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_13,tt_city_code.rdx_city_FIN_13,tt_city_code.rdx_city_FIN_13
hotel_provider_code_quantum_2154,Kemi; FI,FI~239,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_16,tt_city_code.rdx_city_FIN_16,tt_city_code.rdx_city_FIN_16
hotel_provider_code_quantum_2155,Koli; FI,FI~1442,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2156,Kuusamo; FI,FI~256,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2157,Luosto; FI,FI~292,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2158,Naantali; FI,FI~332,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2159,Oulu; FI,FI~364,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_7,tt_city_code.rdx_city_FIN_7,tt_city_code.rdx_city_FIN_7
hotel_provider_code_quantum_2160,Pyhatunturi; FI,FI~383,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2161,Rovaniemi; FI,FI~399,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_4,tt_city_code.rdx_city_FIN_4,tt_city_code.rdx_city_FIN_4
hotel_provider_code_quantum_2162,Saariselka; FI,FI~436,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2163,Sirkka; FI,FI~416,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2164,Tampere; FI,FI~468,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_10,tt_city_code.rdx_city_FIN_10,tt_city_code.rdx_city_FIN_10
hotel_provider_code_quantum_2165,Turku; FI,FI~464,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_19,tt_city_code.rdx_city_FIN_19,tt_city_code.rdx_city_FIN_19
hotel_provider_code_quantum_2166,Vaasa; FI,FI~512,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_FIN_23,tt_city_code.rdx_city_FIN_23,tt_city_code.rdx_city_FIN_23
hotel_provider_code_quantum_2167,Vantaa; FI,FI~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_2168,Jyvaskyla; FI,FI~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
