id,country_id/id,name
state_UZ_Sur_13,base.uz,Surxondaryo
state_VC_Sai_1,base.vc,Saint George
state_VE_Anz_1,base.ve,Anzoátegui
state_VE_Bol_2,base.ve,Bolívar
state_VE_Dis_3,base.ve,Distrito Capital
state_VE_Bar_4,base.ve,Barinas
state_VE_Lar_5,base.ve,Lara
state_VE_Fal_6,base.ve,Falcón
state_VE_Suc_7,base.ve,Sucre
state_VE_Por_8,base.ve,Portuguesa
state_VE_Var_9,base.ve,Vargas
state_VE_Mir_10,base.ve,Miranda
state_VE_Zul_11,base.ve,Zulia
state_VE_Ara_12,base.ve,Aragua
state_VE_Mon_13,base.ve,Monagas
state_VE_Mér_14,base.ve,Mérida
state_VE_Coj_15,base.ve,Cojedes
state_VE_Tác_16,base.ve,Táchira
state_VE_Yar_17,base.ve,Yaracuy
state_VE_Apu_18,base.ve,Apure
state_VE_Guá_19,base.ve,Guárico
state_VE_Tru_20,base.ve,Trujillo
state_VE_Del_21,base.ve,Delta Amacuro
state_VE_Car_22,base.ve,Carabobo
state_VE_Ama_23,base.ve,Amazonas
state_VE_Nue_24,base.ve,Nueva Esparta
state_VN_Quả_1,base.vn,Quảng Trị
state_VN_Tha_2,base.vn,Thanh Hóa
state_VN_Bà _3,base.vn,Bà Rịa-Vũng Tàu
state_VN_Gia_4,base.vn,Gia Lai
state_VN_Khá_5,base.vn,Khánh Hòa
state_VN_Điệ_6,base.vn,Điện Biên
state_VN_Tiề_7,base.vn,Tiền Giang
state_VN_Bắc_8,base.vn,Bắc Giang
state_VN_Bắc_9,base.vn,Bắc Ninh
state_VN_Quả_10,base.vn,Quảng Ngãi
state_VN_An _11,base.vn,An Giang
state_VN_Bắc_12,base.vn,Bắc Kạn
state_VN_Lào_13,base.vn,Lào Cai
state_VN_Quả_14,base.vn,Quảng Nam
state_VN_Vĩn_15,base.vn,Vĩnh Phúc
state_VN_Kon_16,base.vn,Kon Tum
state_VN_Hà _17,base.vn,Hà Nội
state_VN_Lâm_18,base.vn,Lâm Đồng
state_VN_Hải_19,base.vn,Hải Phòng
state_VN_Hưn_20,base.vn,Hưng Yên
state_VN_Quả_21,base.vn,Quảng Ninh
state_VN_Đắk_22,base.vn,Đắk Lắk
state_VN_Phú_23,base.vn,Phú Yên
state_VN_Ngh_24,base.vn,Nghệ An
state_VN_Yên_25,base.vn,Yên Bái
state_VN_Đắk_26,base.vn,Đắk Nông
state_VN_Đà _27,base.vn,Đà Nẵng
state_VN_Hồ _28,base.vn,Hồ Chí Minh
state_VN_Đồn_29,base.vn,Đồng Tháp
state_VN_Quả_30,base.vn,Quảng Bình
state_VN_Vĩn_31,base.vn,Vĩnh Long
state_VN_Bến_32,base.vn,Bến Tre
state_VN_Kiế_33,base.vn,Kiến Giang
state_VN_Sóc_34,base.vn,Sóc Trăng
state_VN_Cần_35,base.vn,Cần Thơ
state_VN_Bìn_36,base.vn,Bình Phước
state_VN_Thừ_37,base.vn,Thừa Thiên-Huế
state_VN_Hậu_38,base.vn,Hậu Giang
state_VN_Phú_39,base.vn,Phú Thọ
state_VN_Đồn_40,base.vn,Đồng Nai
state_VN_Hà _41,base.vn,Hà Tĩnh
state_VN_Nin_42,base.vn,Ninh Thuận
state_VN_Bìn_43,base.vn,Bình Thuận
state_VN_Lon_44,base.vn,Long An
state_VN_Cà _45,base.vn,Cà Mau
state_VN_Trà_46,base.vn,Trà Vinh
state_VN_Bìn_47,base.vn,Bình Định
state_VN_Bìn_48,base.vn,Bình Dương
state_VN_Tây_49,base.vn,Tây Ninh
state_VN_Lai_50,base.vn,Lai Châu
state_VN_Thá_51,base.vn,Thái Nguyên
state_VN_Thá_52,base.vn,Thái Bình
state_VN_Sơn_53,base.vn,Sơn La
state_VN_Hà _54,base.vn,Hà Nam
state_VN_Nin_55,base.vn,Ninh Bình
state_VN_Nam_56,base.vn,Nam Định
state_VN_Lạn_57,base.vn,Lạng Sơn
state_VN_Hòa_58,base.vn,Hòa Bình
state_VN_Hải_59,base.vn,Hải Dương
state_VN_Hà _60,base.vn,Hà Giang
state_VN_Cao_61,base.vn,Cao Bằng
state_VN_Bạc_62,base.vn,Bạc Liêu
state_VN_Tuy_63,base.vn,Tuyên Quang
state_VU_She_1,base.vu,Shefa
state_VU_Taf_2,base.vu,Tafea
state_VU_San_3,base.vu,Sanma
state_VU_Mal_4,base.vu,Malampa
state_VU_Pen_5,base.vu,Penama
state_VU_Tor_6,base.vu,Torba
state_WF_Sig_1,base.wf,Sigave
state_WF_Uve_2,base.wf,Uvea
state_WS_Tua_1,base.ws,Tuamasaga
state_WS_Vai_2,base.ws,Vaisigano
state_WS_A‘a_3,base.ws,A‘ana
state_WS_Gag_4,base.ws,Gagaifomauga
state_WS_Fa‘_5,base.ws,Fa‘asaleleaga
state_WS_Atu_6,base.ws,Atua
state_WS_Aig_7,base.ws,Aiga-i-le-Tai
state_WS_Gag_8,base.ws,Gaga‘emauga
state_WS_Va‘_9,base.ws,Va‘a-o-Fonoti
state_WS_Sat_10,base.ws,Satupa‘itea
state_WS_Pal_11,base.ws,Palauli
state_AD_Ord_1,base.ad,Ordino
state_AD_La _2,base.ad,La Massana
state_AD_Can_3,base.ad,Canillo
state_AD_And_4,base.ad,Andorra la Vella
state_AD_Enc_5,base.ad,Encamp
state_AD_San_6,base.ad,Sant Julià de Lòria
state_AD_Esc_7,base.ad,Escaldes-Engordany
base.state_ae_fu,base.ae,Fujairah
base.state_ae_du,base.ae,Dubai
base.state_ae_rk,base.ae,Ras al-Khaimah
base.state_ae_uq,base.ae,Umm al-Quwain
base.state_ae_az,base.ae,Abu Dhabi
base.state_ae_aj,base.ae,Ajman
base.state_ae_sh,base.ae,Sharjah
state_AF_Kāb_1,base.af,Kābul
state_AF_Pak_2,base.af,Paktīkā
state_AF_Nīm_3,base.af,Nīmrōz
state_AF_Hel_4,base.af,Helmand
state_AF_Kan_5,base.af,Kandahār
state_AF_Uru_6,base.af,Uruzgān
state_AF_Her_7,base.af,Herāt
state_AF_Gha_8,base.af,Ghaznī
state_AF_War_9,base.af,Wardak
state_AF_Fār_10,base.af,Fāryāb
state_AF_Bag_11,base.af,Baghlān
state_AF_Bal_12,base.af,Balkh
state_AF_Sar_13,base.af,Sar-e Pul
state_AF_Pak_14,base.af,Paktiyā
state_AF_Kun_15,base.af,Kunaṟ
state_AF_Nan_16,base.af,Nangarhār
state_AF_Lag_17,base.af,Laghmān
state_AF_Sam_18,base.af,Samangān
state_AF_Jow_19,base.af,Jowzjān
state_AF_Khō_20,base.af,Khōst
state_AF_Far_21,base.af,Farāh
state_AF_Kāp_22,base.af,Kāpīsā
state_AF_Bād_23,base.af,Bādghīs
state_AF_Bad_24,base.af,Badakhshān
state_AF_Par_25,base.af,Parwān
state_AF_Dāy_26,base.af,Dāykundī
state_AF_Pan_27,base.af,Panjshir
state_AF_Kun_28,base.af,Kunduz
state_AF_Zāb_29,base.af,Zābul
state_AF_Tak_30,base.af,Takhār
state_AF_Bām_31,base.af,Bāmyān
state_AF_Lōg_32,base.af,Lōgar
state_AF_Nūr_33,base.af,Nūristān
state_AF_Ghō_34,base.af,Ghōr
state_AG_Sai_1,base.ag,Saint John
state_AL_Ber_1,base.al,Berat
state_AL_Kor_2,base.al,Korçë
state_AL_Elb_3,base.al,Elbasan
state_AL_Gji_4,base.al,Gjirokastër
state_AL_Shk_5,base.al,Shkodër
state_AL_Dur_6,base.al,Durrës
state_AL_Lez_7,base.al,Lezhë
state_AL_Fie_8,base.al,Fier
state_AL_Kuk_9,base.al,Kukës
state_AL_Dib_10,base.al,Dibër
state_AL_Vlo_11,base.al,Vlorë
state_AL_Tir_12,base.al,Tiranë
state_AM_Yer_1,base.am,Yerevan
state_AM_Shi_2,base.am,Shirak
state_AM_Geg_3,base.am,Geghark’unik’
state_AM_Ara_4,base.am,Ararat
state_AM_Vay_5,base.am,Vayots’ Dzor
state_AM_Arm_6,base.am,Armavir
state_AM_Tav_7,base.am,Tavush
state_AM_Kot_8,base.am,Kotayk’
state_AM_Lor_9,base.am,Lorri
state_AM_Ara_10,base.am,Aragatsotn
state_AM_Syu_11,base.am,Syunik’
state_AO_Kua_1,base.ao,Kuando Kubango
state_AO_Ben_2,base.ao,Benguela
state_AO_Mox_3,base.ao,Moxico
state_AO_Cab_4,base.ao,Cabinda
state_AO_Cun_5,base.ao,Cunene
state_AO_Huí_6,base.ao,Huíla
state_AO_Hua_7,base.ao,Huambo
state_AO_Kwa_8,base.ao,Kwanza Norte
state_AO_Zai_9,base.ao,Zaire
state_AO_Lun_10,base.ao,Lunda Norte
state_AO_Kwa_11,base.ao,Kwanza Sul
state_AO_Bié_12,base.ao,Bié
state_AO_Uíg_13,base.ao,Uíge
state_AO_Lun_14,base.ao,Lunda Sul
state_AO_Ben_15,base.ao,Bengo
state_AO_Lua_16,base.ao,Luanda
state_AO_Mal_17,base.ao,Malanje
state_AO_Nam_18,base.ao,Namibe
base.state_ar_j,base.ar,San Juan
base.state_ar_a,base.ar,Salta
base.state_ar_r,base.ar,Río Negro
base.state_ar_v,base.ar,Tierra del Fuego
base.state_ar_l,base.ar,La Pampa
base.state_ar_z,base.ar,Santa Cruz
base.state_ar_s,base.ar,Santa Fe
base.state_ar_e,base.ar,Entre Ríos
base.state_ar_w,base.ar,Corrientes
base.state_ar_b,base.ar,Buenos Aires
base.state_ar_u,base.ar,Chobut
base.state_ar_f,base.ar,La Rioja
base.state_ar_y,base.ar,Jujuy
base.state_ar_h,base.ar,Chaco
base.state_ar_n,base.ar,Misiones
base.state_ar_p,base.ar,Formosa
base.state_ar_q,base.ar,Neuquén
base.state_ar_g,base.ar,Santiago del Estero
base.state_ar_m,base.ar,Mendoza
base.state_ar_t,base.ar,Tucumán
base.state_ar_b,base.ar,Buenos Aires
base.state_ar_x,base.ar,Córdoba
base.state_ar_k,base.ar,Catamarca
base.state_ar_d,base.ar,San Luis
state_AT_Bur_1,base.at,Burgenland
state_AT_Tir_2,base.at,Tirol
state_AT_Vor_3,base.at,Vorarlberg
state_AT_Sal_4,base.at,Salzburg
state_AT_Obe_5,base.at,Oberösterreich
state_AT_Nie_6,base.at,Niederösterreich
state_AT_Ste_7,base.at,Steiermark
state_AT_Kär_8,base.at,Kärnten
state_AT_Wie_9,base.at,Wien
base.state_au_5,base.au,South Australia
base.state_au_8,base.au,Western Australia
base.state_au_4,base.au,Queensland
base.state_au_7,base.au,Victoria
base.state_au_2,base.au,New South Wales
base.state_au_3,base.au,Northern Territory
base.state_au_6,base.au,Tasmania
base.state_au_1,base.au,Australian Capital Territory
state_AZ_Bak_1,base.az,Bakı
state_AZ_Gor_2,base.az,Goranboy
state_AZ_Şək_3,base.az,Şəki
state_AZ_Füz_4,base.az,Füzuli
state_AZ_Lən_5,base.az,Lənkəran
state_AZ_Xoc_6,base.az,Xocalı
state_AZ_Ağd_7,base.az,Ağdam
state_AZ_Ast_8,base.az,Astara
state_AZ_Cəb_9,base.az,Cəbrayıl
state_AZ_Bey_10,base.az,Beyləqan
state_AZ_Mas_11,base.az,Masallı
state_AZ_Bil_12,base.az,Biləsuvar
state_AZ_Cəl_13,base.az,Cəlilabad
state_AZ_Şab_14,base.az,Şabran
state_AZ_Ağs_15,base.az,Ağsu
state_AZ_Yev_16,base.az,Yevlax
state_AZ_Min_17,base.az,Mingəçevir
state_AZ_Gən_18,base.az,Gəncə
state_AZ_Sum_19,base.az,Sumqayıt
state_AZ_Xaç_20,base.az,Xaçmaz
state_AZ_İmi_21,base.az,İmişli
state_AZ_Saa_22,base.az,Saatlı
state_AZ_Laç_23,base.az,Laçın
state_AZ_Şər_24,base.az,Şərur
state_AZ_Qub_25,base.az,Qubadlı
state_AZ_Səd_26,base.az,Sədərək
state_AZ_Yar_27,base.az,Yardımlı
state_AZ_Şah_28,base.az,Şahbuz
state_AZ_Kən_29,base.az,Kəngərli
state_AZ_Ord_30,base.az,Ordubad
state_AZ_Göy_31,base.az,Göyçay
state_AZ_Ağd_32,base.az,Ağdaş
state_AZ_Naf_33,base.az,Naftalan
state_AZ_Nax_34,base.az,Naxçıvan
state_AZ_Göy_35,base.az,Göygöl
state_AZ_Hac_36,base.az,Hacıqabul
state_AZ_Kür_37,base.az,Kürdəmir
state_AZ_Qob_38,base.az,Qobustan
state_AZ_Bər_39,base.az,Bərdə
state_AZ_Ler_40,base.az,Lerik
state_AZ_Xan_41,base.az,Xankəndi
state_AZ_Şuş_42,base.az,Şuşa
state_AZ_Daş_43,base.az,Daşkəsən
state_AZ_Sal_44,base.az,Salyan
state_AZ_Qus_45,base.az,Qusar
state_AZ_Şir_46,base.az,Şirvan
state_AZ_Sab_47,base.az,Sabirabad
state_AZ_Qub_48,base.az,Quba
state_AZ_Gəd_49,base.az,Gədəbəy
state_AZ_Oğu_50,base.az,Oğuz
state_AZ_Bal_51,base.az,Balakən
state_AZ_Qax_52,base.az,Qax
state_AZ_Abş_53,base.az,Abşeron
state_AZ_Nef_54,base.az,Neftçala
state_AZ_Ağc_55,base.az,Ağcabədi
state_AZ_Kəl_56,base.az,Kəlbəcər
state_AZ_Qaz_57,base.az,Qazax
state_AZ_Ağs_58,base.az,Ağstafa
state_AZ_Tov_59,base.az,Tovuz
state_AZ_Qəb_60,base.az,Qəbələ
state_AZ_İsm_61,base.az,İsmayıllı
state_AZ_Sam_62,base.az,Samux
state_AZ_Şəm_63,base.az,Şəmkir
state_AZ_Zaq_64,base.az,Zaqatala
state_AZ_Zən_65,base.az,Zəngilan
state_AZ_Tər_66,base.az,Tərtər
state_AZ_Siy_67,base.az,Siyəzən
state_AZ_Zər_68,base.az,Zərdab
state_AZ_Xız_69,base.az,Xızı
state_AZ_Uca_70,base.az,Ucar
state_AZ_Xoc_71,base.az,Xocavənd
state_BA_Bos_1,base.ba,Bosnia and Herzegovina, Federation of
state_BA_Srp_2,base.ba,Srpska, Republika
state_BA_Brc_3,base.ba,Brcko District
state_BB_Sai_1,base.bb,Saint Michael
state_BD_Dha_1,base.bd,Dhaka
state_BD_Khu_2,base.bd,Khulna
state_BD_Syl_3,base.bd,Sylhet
state_BD_Chi_4,base.bd,Chittagong
state_BD_Bar_5,base.bd,Barisāl
state_BD_Rāj_6,base.bd,Rājshāhi
state_BD_Ran_7,base.bd,Rangpur
state_BD_Mym_8,base.bd,Mymensingh
state_BE_Bru_1,base.be,Brussels-Capital Region
state_BE_Wal_2,base.be,Wallonia
state_BE_Fla_3,base.be,Flanders
state_BF_Cas_1,base.bf,Cascades
state_BF_Bou_2,base.bf,Boucle du Mouhoun
state_BF_Cen_3,base.bf,Centre-Sud
state_BF_Hau_4,base.bf,Hauts-Bassins
state_BF_Cen_5,base.bf,Centre-Est
state_BF_Est_6,base.bf,Est
state_BF_Sah_7,base.bf,Sahel
state_BF_Nor_8,base.bf,Nord
state_BF_Cen_9,base.bf,Centre-Nord
state_BF_Sud_10,base.bf,Sud-Ouest
state_BF_Cen_11,base.bf,Centre-Ouest
state_BF_Cen_12,base.bf,Centre
state_BF_Pla_13,base.bf,Plateau-Central
state_BG_Rus_1,base.bg,Ruse
state_BG_Var_2,base.bg,Varna
state_BG_Paz_3,base.bg,Pazardzhik
state_BG_Yam_4,base.bg,Yambol
state_BG_Sli_5,base.bg,Sliven
state_BG_Dob_6,base.bg,Dobrich
state_BG_Lov_7,base.bg,Lovech
state_BG_Plo_8,base.bg,Plovdiv
state_BG_Vid_9,base.bg,Vidin
state_BG_Shu_10,base.bg,Shumen
state_BG_Raz_11,base.bg,Razgrad
state_BG_Sil_12,base.bg,Silistra
state_BG_Bla_13,base.bg,Blagoevgrad
state_BG_Bur_14,base.bg,Burgas
state_BG_Mon_15,base.bg,Montana
state_BG_Gab_16,base.bg,Gabrovo
state_BG_Kyu_17,base.bg,Kyustendil
state_BG_Vra_18,base.bg,Vratsa
state_BG_Sta_19,base.bg,Stara Zagora
state_BG_Smo_20,base.bg,Smolyan
state_BG_Per_21,base.bg,Pernik
state_BG_Ple_22,base.bg,Pleven
state_BG_Sof_23,base.bg,Sofia-Grad
state_BG_Has_24,base.bg,Haskovo
state_BG_Kar_25,base.bg,Kardzhali
state_BG_Tar_26,base.bg,Targovishte
state_BG_Vel_27,base.bg,Veliko Tarnovo
state_BH_Al _1,base.bh,Al ‘Āşimah
state_BI_Kay_1,base.bi,Kayanza
state_BI_Ruy_2,base.bi,Ruyigi
state_BI_Bur_3,base.bi,Bururi
state_BI_Mak_4,base.bi,Makamba
state_BI_Cib_5,base.bi,Cibitoke
state_BI_Rut_6,base.bi,Rutana
state_BI_Can_7,base.bi,Cankuzo
state_BI_Mur_8,base.bi,Muramvya
state_BI_Git_9,base.bi,Gitega
state_BI_Mwa_10,base.bi,Mwaro
state_BI_Kir_11,base.bi,Kirundo
state_BI_Muy_12,base.bi,Muyinga
state_BI_Rum_13,base.bi,Rumonge
state_BI_Bub_14,base.bi,Bubanza
state_BI_Kar_15,base.bi,Karuzi
state_BI_Ngo_16,base.bi,Ngozi
state_BI_Buj_17,base.bi,Bujumbura Rural
state_BJ_Ali_1,base.bj,Alibori
state_BJ_Cou_2,base.bj,Couffo
state_BJ_Col_3,base.bj,Collines
state_BJ_Atl_4,base.bj,Atlantique
state_BJ_Mon_5,base.bj,Mono
state_BJ_Pla_6,base.bj,Plateau
state_BJ_Ata_7,base.bj,Atacora
state_BJ_Zou_8,base.bj,Zou
state_BJ_Don_9,base.bj,Donga
state_BJ_Bor_10,base.bj,Borgou
state_BJ_Oué_11,base.bj,Ouémé
state_BJ_Lit_12,base.bj,Littoral
state_BM_Ham_1,base.bm,Hamilton
state_BO_Pot_1,base.bo,Potosí
state_BO_San_2,base.bo,Santa Cruz
state_BO_La _3,base.bo,La Paz
state_BO_El _4,base.bo,El Beni
state_BO_Oru_5,base.bo,Oruro
state_BO_Coc_6,base.bo,Cochabamba
state_BO_Chu_7,base.bo,Chuquisaca
state_BO_Tar_8,base.bo,Tarija
state_BO_Pan_9,base.bo,Pando
base.state_br_ce,base.br,Ceará
base.state_br_rs,base.br,Rio Grande do Sul
base.state_br_pe,base.br,Pernambuco
base.state_br_ba,base.br,Bahia
base.state_br_es,base.br,Espírito Santo
base.state_br_sc,base.br,Santa Catarina
base.state_br_mg,base.br,Minas Gerais
base.state_br_pr,base.br,Paraná
base.state_br_sp,base.br,São Paulo
base.state_br_ma,base.br,Maranhão
base.state_br_ro,base.br,Rondônia
base.state_br_rn,base.br,Rio Grande do Norte
base.state_br_ms,base.br,Mato Grosso do Sul
base.state_br_se,base.br,Sergipe
base.state_br_ac,base.br,Acre
base.state_br_pa,base.br,Pará
base.state_br_go,base.br,Goiás
base.state_br_mt,base.br,Mato Grosso
base.state_br_df,base.br,Distrito Federal
base.state_br_rr,base.br,Roraima
base.state_br_am,base.br,Amazonas
base.state_br_pi,base.br,Piauí
base.state_br_al,base.br,Alagoas
base.state_br_rj,base.br,Rio de Janeiro
base.state_br_pb,base.br,Paraíba
base.state_br_to,base.br,Tocantins
base.state_br_ap,base.br,Amapá
state_BS_Cit_1,base.bs,City of Freeport
state_BT_Mon_1,base.bt,Mongar
state_BT_Pem_2,base.bt,Pemagatshel
state_BT_Sam_3,base.bt,Samdrup Jongkhar
state_BT_Gas_4,base.bt,Gasa
state_BT_Thi_5,base.bt,Thimphu
state_BT_Tra_6,base.bt,Trashigang
state_BT_Lhu_7,base.bt,Lhuentse
state_BT_Tra_8,base.bt,Trashi Yangtse
state_BT_Wan_9,base.bt,Wangdue Phodrang
state_BT_Pun_10,base.bt,Punakha
state_BT_Haa_11,base.bt,Haa
state_BT_Tro_12,base.bt,Trongsa
state_BT_Zhe_13,base.bt,Zhemgang
state_BT_Bum_14,base.bt,Bumthang
state_BT_Sar_15,base.bt,Sarpang
state_BT_Tsi_16,base.bt,Tsirang
state_BT_Par_17,base.bt,Paro
state_BT_Sam_18,base.bt,Samtse
state_BT_Dag_19,base.bt,Dagana
state_BT_Chh_20,base.bt,Chhukha
state_BW_Gha_1,base.bw,Ghanzi
state_BW_Kga_2,base.bw,Kgalagadi
state_BW_Kga_3,base.bw,Kgatleng
state_BW_Nor_4,base.bw,North West
state_BW_Cen_5,base.bw,Central
state_BW_Sou_6,base.bw,Southern
state_BW_Kwe_7,base.bw,Kweneng
state_BW_Cho_8,base.bw,Chobe
state_BW_Sow_9,base.bw,Sowa Town
state_BW_Sou_10,base.bw,South East
state_BW_Nor_11,base.bw,North East
state_BW_Gab_12,base.bw,Gaborone
state_BW_Jwa_13,base.bw,Jwaneng
state_BW_Lob_14,base.bw,Lobatse
state_BW_Sel_15,base.bw,Selibe Phikwe
state_BW_Fra_16,base.bw,Francistown
state_BY_Bre_1,base.by,Brestskaya Voblasts’
state_BY_Hro_2,base.by,Hrodzyenskaya Voblasts’
state_BY_Hom_3,base.by,Homyel’skaya Voblasts’
state_BY_Min_4,base.by,Minskaya Voblasts’
state_BY_Vit_5,base.by,Vitsyebskaya Voblasts’
state_BY_Mah_6,base.by,Mahilyowskaya Voblasts’
state_BZ_Cay_1,base.bz,Cayo
state_BZ_Cor_2,base.bz,Corozal
state_BZ_Bel_3,base.bz,Belize
state_BZ_Sta_4,base.bz,Stann Creek
state_BZ_Ora_5,base.bz,Orange Walk
state_BZ_Tol_6,base.bz,Toledo
base.state_ca_mb,base.ca,Manitoba
base.state_ca_nl,base.ca,Newfoundland and Labrador
base.state_ca_qc,base.ca,Quebec
base.state_ca_yt,base.ca,Yukon
base.state_ca_sk,base.ca,Saskatchewan
base.state_ca_ns,base.ca,Nova Scotia
base.state_ca_ab,base.ca,Alberta
base.state_ca_on,base.ca,Ontario
base.state_ca_bc,base.ca,British Columbia
base.state_ca_nt,base.ca,Northwest Territories
base.state_ca_nu,base.ca,Nunavut
base.state_ca_nb,base.ca,New Brunswick
base.state_ca_pe,base.ca,Prince Edward Island
state_CG_Kon_1,base.cg,Kongo Central
state_CG_Sud_2,base.cg,Sud-Kivu
state_CG_Équ_3,base.cg,Équateur
state_CG_Man_4,base.cg,Maniema
state_CG_Nor_5,base.cg,Nord-Kivu
state_CG_Kas_6,base.cg,Kasaï Oriental
state_CG_Kin_7,base.cg,Kinshasa
state_CG_Kas_8,base.cg,Kasaï
state_CG_Bas_9,base.cg,Bas-Uélé
state_CG_Kas_10,base.cg,Kasaï Central
state_CG_Hau_11,base.cg,Haut-Uélé
state_CG_Hau_12,base.cg,Haut-Lomami
state_CG_Itu_13,base.cg,Ituri
state_CG_Mon_14,base.cg,Mongala
state_CG_Hau_15,base.cg,Haut-Katanga
state_CG_Nor_16,base.cg,Nord-Ubangi
state_CG_Kwa_17,base.cg,Kwango
state_CG_Tsh_18,base.cg,Tshopo
state_CG_Tan_19,base.cg,Tanganyika
state_CG_Mai_20,base.cg,Mai-Ndombe
state_CG_Sud_21,base.cg,Sud-Ubangi
state_CG_Tsh_22,base.cg,Tshuapa
state_CG_Kwi_23,base.cg,Kwilu
state_CG_Lom_24,base.cg,Lomami
state_CG_San_25,base.cg,Sankuru
state_CG_Lua_26,base.cg,Lualaba
state_CF_Ban_1,base.cf,Bangui
state_CF_San_2,base.cf,Sangha-Mbaéré
state_CF_Ouh_3,base.cf,Ouham-Pendé
state_CF_Oua_4,base.cf,Ouaka
state_CF_Bas_5,base.cf,Basse-Kotto
state_CF_Omb_6,base.cf,Ombella-Mpoko
state_CF_Nan_7,base.cf,Nana-Grébizi
state_CF_Kém_8,base.cf,Kémo
state_CF_Nan_9,base.cf,Nana-Mambéré
state_CF_Mam_10,base.cf,Mambéré-Kadéï
state_CF_Hau_11,base.cf,Haute-Kotto
state_CF_Hau_12,base.cf,Haut-Mbomou
state_CF_Mbo_13,base.cf,Mbomou
state_CF_Lob_14,base.cf,Lobaye
state_CF_Ouh_15,base.cf,Ouham
state_CF_Bam_16,base.cf,Bamingui-Bangoran
state_CF_Vak_17,base.cf,Vakaga
state_CG_Bra_1,base.cg,Brazzaville
state_CG_San_2,base.cg,Sangha
state_CG_Bou_3,base.cg,Bouenza
state_CG_Lik_4,base.cg,Likouala
state_CG_Pla_5,base.cg,Plateaux
state_CG_Lék_6,base.cg,Lékoumou
state_CG_Cuv_7,base.cg,Cuvette-Ouest
state_CG_Cuv_8,base.cg,Cuvette
state_CG_Poo_9,base.cg,Pool
state_CG_Nia_10,base.cg,Niari
state_CG_Kou_11,base.cg,Kouilou
state_CG_Poi_12,base.cg,Pointe-Noire
state_CH_Sch_1,base.ch,Schaffhausen
state_CH_Aar_2,base.ch,Aargau
state_CH_Gla_3,base.ch,Glarus
state_CH_Zür_4,base.ch,Zürich
state_CH_Jur_5,base.ch,Jura
state_CH_Bas_6,base.ch,Basel-Landschaft
state_CH_Bas_7,base.ch,Basel-Stadt
state_CH_Sol_8,base.ch,Solothurn
state_CH_Fri_9,base.ch,Fribourg
state_CH_Zug_10,base.ch,Zug
state_CH_Gra_11,base.ch,Graubünden
state_CH_Obw_12,base.ch,Obwalden
state_CH_Sch_13,base.ch,Schwyz
state_CH_Luz_14,base.ch,Luzern
state_CH_Neu_15,base.ch,Neuchâtel
state_CH_Uri_16,base.ch,Uri
state_CH_Ber_17,base.ch,Bern
state_CH_Gen_18,base.ch,Genève
state_CH_Vau_19,base.ch,Vaud
state_CH_Nid_20,base.ch,Nidwalden
state_CH_San_21,base.ch,Sankt Gallen
state_CH_App_22,base.ch,Appenzell Innerrhoden
state_CH_App_23,base.ch,Appenzell Ausserrhoden
state_CH_Thu_24,base.ch,Thurgau
state_CH_Tic_25,base.ch,Ticino
state_CH_Val_26,base.ch,Valais
state_CI_Bas_1,base.ci,Bas-Sassandra
state_CI_Val_2,base.ci,Vallée du Bandama
state_CI_Mon_3,base.ci,Montagnes
state_CI_Sav_4,base.ci,Savanes
state_CI_Den_5,base.ci,Denguélé
state_CI_Zan_6,base.ci,Zanzan
state_CI_Lag_7,base.ci,Lagunes
state_CI_Abi_8,base.ci,Abidjan
state_CI_Yam_9,base.ci,Yamoussoukro
state_CI_Gôh_10,base.ci,Gôh-Djiboua
state_CI_Com_11,base.ci,Comoé
state_CI_Lac_12,base.ci,Lacs
state_CI_Sas_13,base.ci,Sassandra-Marahoué
state_CI_Wor_14,base.ci,Woroba
state_CL_Ata_1,base.cl,Atacama
state_CL_Reg_2,base.cl,Región Metropolitana
state_CL_Lib_3,base.cl,Libertador General Bernardo O’Higgins
state_CL_Bio_4,base.cl,Biobío
state_CL_Ara_5,base.cl,Araucanía
state_CL_Mau_6,base.cl,Maule
state_CL_Ari_7,base.cl,Arica y Parinacota
state_CL_Coq_8,base.cl,Coquimbo
state_CL_Mag_9,base.cl,Magallanes y de la Antártica Chilena
state_CL_Tar_10,base.cl,Tarapacá
state_CL_Ant_11,base.cl,Antofagasta
state_CL_Los_12,base.cl,Los Ríos
state_CL_Val_13,base.cl,Valparaíso
state_CL_Ays_14,base.cl,Aysén
state_CL_Los_15,base.cl,Los Lagos
state_CM_Cen_1,base.cm,Centre
state_CM_Est_2,base.cm,Est
state_CM_Ada_3,base.cm,Adamaoua
state_CM_Nor_4,base.cm,Nord
state_CM_Sud_5,base.cm,Sud
state_CM_Lit_6,base.cm,Littoral
state_CM_Ext_7,base.cm,Extrême-Nord
state_CM_Sou_8,base.cm,South-West
state_CM_Nor_9,base.cm,North-West
state_CM_Oue_10,base.cm,Ouest
state_CN_Gui_1,base.cn,Guizhou
state_CN_Jia_2,base.cn,Jiangxi
state_CN_Gua_3,base.cn,Guangxi
state_CN_Hub_4,base.cn,Hubei
state_CN_Sha_5,base.cn,Shandong
state_CN_Sha_6,base.cn,Shanghai
state_CN_Hun_7,base.cn,Hunan
state_CN_Inn_8,base.cn,Inner Mongolia
state_CN_Hei_9,base.cn,Heilongjiang
state_CN_Heb_10,base.cn,Hebei
